date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,value_for_money,recommended,id,type_of_traveller,route,date_flown,inflight_entertainment,aircraft,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2019-12-31,They will sit you apart,2.0,brussels to dublin. they trick in customers in more and more add on purchases. they will sit you apart and bombard you with messages to upgrade.  it was last time i was flying that airline.,Economy Class,3.0,2.0,-1.0,1.0,False,1811,Family Leisure,Brussels to Dublin,December 2019,-1.0,Not informed,2.0,-1.0,Ryanair,Ireland,True
2019-12-31,Had to pay extra for cabin bags,1.0,"manchester to venice. my girlfriend has brought me a romantic holiday to venice, and the edge was taken from this the night before when she had to pay extra for cabin bags. when we got to the airport we found out that she had paid extra for the return flight only. (£50) then we had to pay more £50 again and another £20 to seat next to each other. on the plane i was asked to move to my original seat as 80kg will alter how the plane takes off. i will use ryanair to return home and this will be the only time i will ever use them.",Economy Class,3.0,3.0,-1.0,4.0,False,1812,Couple Leisure,Manchester to Venice,December 2019,-1.0,Not informed,4.0,-1.0,Ryanair,Ireland,True
2020-01-01,Incompetent staff,1.0,venice to paris. flights cancelled due to strike in paris. could not offer alternative flight offered a refund. i was stranded with no notification received from ryanair. i manage to locate alternative flights to paris which cost me an additional £278. i was advised by ryanair and staff members if i book and locate my own flight they would refund. i have contacted ryanair since i have returned to the uk they have denied all knowledge of this keep saying raise this with complaints department which i have and now i'm not entitled to a refund. i have been cut off with incompetent staff there is no manager ever available. now i'm left to fork the bill.,Economy Class,1.0,1.0,1.0,1.0,False,1813,Couple Leisure,Venice to Paris,December 2019,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2020-01-02,Ryanair customer review,1.0,"bucharest to berlin. i have flown plenty of times with it, and always the same story. they sell an nonexistent service, called priority boarding, and advertise it as if you can actually skip waiting in the queue. what really happens is: priority boarding passengers get the honor of waiting first, outside (in freezing cold in winter) until pretty much everyone else, priority or not, has gone through the check-in. so basically we pay extra to have the honor of waiting outside. fantastic, worth every cent! if you do have any respect for the customer, at least stop selling that package as priority boarding - this service does not exist. just simply state extra luggage.",Economy Class,1.0,4.0,1.0,1.0,False,1814,Solo Leisure,Bucharest to Berlin,December 2019,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2020-01-03,Won’t book again,9.0,ibiza to madrid. worst airline ever. charged 134€ from us for not doing prior check-in. no such thing was clear to me prior booking or mentioned on tickets. won’t book it ever in my life again.,Economy Class,1.0,1.0,1.0,1.0,False,1815,Couple Leisure,Ibiza to Madrid,January 2020,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2020-01-03,Delay not communicated clearly,2.0,"barcelona to frankfurt. flight delayed by one hour. delay not communicated clearly, at all. flight attendant did not care when asked about connecting transportation.",Economy Class,2.0,2.0,1.0,2.0,False,1816,Couple Leisure,Barcelona to Frankfurt,January 2020,1.0,Not informed,2.0,1.0,Ryanair,Ireland,True
2020-01-03,Won't be flying ryanair again,1.0,"luton to dublin. i have never witnessed such disgusting service in my life! an air hostess whistled at customers and shouted ""oi"" to get their attention. other colleagues were not positive. seats were highly uncomfortable and we had no leg-room. i won't be flying ryanair again, it's obvious they have no respect for customers. i'm still disgusted.",Economy Class,1.0,1.0,-1.0,1.0,False,1817,Couple Leisure,Luton to Dublin,December 2019,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-04,Refused to to get us on board,2.0,"bristol to krakow. very unhappy with service. arrived at gate 2 minutes after closing, attendant had just closed door behind last person. refused to to get us on board or contact anybody on plane. understand that was also our mistake but shocked from lack of human approach.",Economy Class,3.0,4.0,3.0,3.0,False,1818,Couple Leisure,Bristol to Krakow,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-04,We never flew,1.0,"our flight from eindhoven to lisbon got cancelled. they then sent me an email i had a right to a full refund, but when i applied for this refund, they refused. so we skipped our trip, but of course we still had a return flight. i tried to change the date on this flight to go to lisbon later, but this turned out to be impossible. so basically, we paid 900 euros and got ripped off for the full amount: we never flew.",Economy Class,-1.0,-1.0,-1.0,1.0,False,1819,Couple Leisure,Eindhoven to Lisbon,December 2019,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,True
2020-01-05,By far the worst airline i know,1.0,"eindhoven to ibiza. i've flown at least 10 times in total with ryanair and 200+ times with other airlines, so feel i'm able to make a decent comparison and say categorically the ryanair is by far the worst airline i know. it's simply 'cattle class' transport, with very very little seat room, no service to mention and personnel that obviously have little pleasure working for the ceo of ryanair. i've now sworn that i will never ever fly ryanair again. it used to be a 'cheap and nasty' airline but the 'cheap' has now largely disappeared. charging for every small thing separately, even hand-baggage. even a single letter change on your booking can cost 5 times the ticket price. ryanair is airline i strongly advise not to fly with.",Economy Class,1.0,2.0,1.0,2.0,False,1820,Couple Leisure,Eindhoven to Ibiza,March 2019,1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2020-01-07,I couldn't check-in online,1.0,"valencia to bristol. i had no internet access and the website had technical issues and i couldn't check-in online. i went to the counter more than 2 hours before the flight and staff said i'd have to pay 156 euros for airport check-in. as i explained the situation, she asked me to ""wait as she tries to help"". and as i waited until it was 2 hours to the flight, then she came back and told me that it's past deadline now and i'd have to pay.",Economy Class,1.0,1.0,-1.0,1.0,False,1821,Solo Leisure,Valencia to Bristol,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-07,"Rude staff, uncomfortable seats",1.0,"dublin to sarajevo via cologne. terrible airline to travel with all round. cheap flights don’t offer enough incentive to deal with rude staff, uncomfortable seats and hidden fees galore. paying 55 euro to do the most standard thing possible (which is just checking in) is completely ridiculous, at no point before flying was i told and many other people for that matter, that not checking in online will incur such an expensive fee. everyone will end up paying the pilots directly upon entering the plane so they take off at his rate. the staff were extremely rude and unhelpful and also horribly robotic to deal with. you are left with the impression that you are cattle being herded onto a truck and that you’re lucky it’s so cheap. i recommend anyone wishing to go anywhere to avoid this company at all costs as it was an infuriating experience. if i could give 0 out of 10 i would.",Economy Class,1.0,1.0,1.0,1.0,False,1822,Solo Leisure,Dublin to Sarajevo via Cologne,January 2020,1.0,Not informed,1.0,1.0,Ryanair,Ireland,False
2020-01-07,Poorest ever customer service,1.0,"worst airline for countless reasons. 1) flight delayed by six hours. we were scheduled to depart at 6.05pm. everyone had boarded the aircraft by 6pm, but we were told by flight attendants to disembark due to a ""technical error on the plane"". the flight was rescheduled to 12 midnight, but it eventually only took off at around 1am the next day - a total of seven hours of delay. 2) zero accountability. ground staff were completely clueless as to any protocol in times of delay. worse still, for the next ninety minutes or so there was no follow up action and all passengers were just stranded at the boarding gate. we were told to ""come check back every 30 min or so"" and there was no assurance of what would be done. 3) shamelessly tried to shirk responsibility. we were told we could make claims via the eu261 flight regulation. however when i submitted my claim, the airline had the gall to say the flight was ""delayed due to air traffic controller restrictions, which was outside of our control"", which was totally opposite of the technical errors that the air crew had stated. 4) poorest ever customer service. i followed up with ryanair customer service staff who had zero professionalism. he was nonchalant throughout the correspondence. the incompetence of this staff member is highlighted in the fact he redirected me to the caa uk site despite knowing my flight had departed from spain, and that caa does not serve cases where the flight departs from other eu member countries. overall, i regret booking flights from a subpar company with service undeserving of any approval whatsoever. the rock-bottom standard is paralleled by its consistently plummeting stock price. i would recommend this airline to anyone who seeks disappointment, or wishes to spend the night at the airport for any abnormal reasons.",Economy Class,1.0,2.0,-1.0,1.0,False,1823,Business,Madrid to London (Stansted),December 2019,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-08,The lowest low cost,3.0,"flew ryanair in august 2019 from budapest to barcelona and return. cabin crew pretty polite, no other services on board. the leg room on the outbound flight was horrific, better on the return flight. departing from budapest means walking from a garage directly to the plane, that’s the lowest low cost i have ever seen.",Economy Class,1.0,3.0,-1.0,3.0,False,1824,Couple Leisure,Budapest to Barcelona,August 2019,-1.0,Boeing 737,1.0,-1.0,Ryanair,Ireland,False
2020-01-08,"No reminder email, no heads-up",1.0,"dublin to london stansted. i used ryanair only for the 2nd time (first was three years ago). when i reached airport for flight, they said you have not checked in and charged me 110 euro for i and my wife. they blocked online check-in, it was showing boarding pass expired and charged 55 euro to print boarding pass. there was no reminder email, no heads-up about the 55 euro fee. there were at least 3 more passengers in line for the same reason. they designed the process to rob new/occassional flyers.",Economy Class,1.0,1.0,-1.0,1.0,False,1825,Couple Leisure,Dublin to London Stansted,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-08,The cheap becomes expensive,1.0,"ponta delgado to lisbon. no flight on ryanair was on time. besides the ticket, you need to pay for your baggage in the cabin. the cheap becomes expensive! and with delays. this airline is the worst low-cost airline!",Economy Class,1.0,1.0,1.0,1.0,False,1826,Couple Leisure,Ponta Delgado to Lisbon,January 2020,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2020-01-11,Very upset with ryanair,1.0,"paris to vienna. i am very upset with ryanair because 24 hours before departure i tried to check in and when i needed to fill space with passport number their website was kicking me out, i tried few times and it didn’t work. when i came to airport on check in they told me i have to pay 55€.  i said i couldn’t check in on their website from apple instead of that they told me to download their app and do it from there and better from android.  i will never use this airline anymore, because at the end one way ticket instead 26€ was costing me almost 100€ with bad service.",Economy Class,1.0,1.0,-1.0,1.0,False,1827,Solo Leisure,Paris to Vienna,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-12,Staff were nice and friendly,9.0,"prague to edinburgh. normal low cost flight. boarding was quite chaotic no one cared about some priority boarding etc, but they checked dimensions of almost all baggage. departure on time, arrival too (maybe a few minutes late). flight was operated with normal ryanair 737-800, 12 years old, reg. ei-dya. interior wasn't so clean, seats looked quite old, but comfortable, at least for low cost airline, legroom was fine too. staff were nice and friendly (one of them maybe too much). flight cost less than 6 euro, for this price perfect service.",Economy Class,4.0,4.0,-1.0,5.0,True,1828,Solo Leisure,Prague to Edinburgh,November 2019,-1.0,Boeing 737-800,2.0,-1.0,Ryanair,Ireland,True
2020-01-14,Lack of customer care,2.0,"we were supposed to flight from milan bergamo to dublin at 21.25pm on 13 january. police shortage in bergamo airport, nobody was advised, 1 hour 30 min waiting at passport control, last call was made for flight to dublin at 21.23, we arrived at gate at 21.30pm, the aircraft left at 21.57, leaving 60 passengers on the ground. no airport manager or ryanair rep on duty, the gate control guy  tried his best to contact the aircraft and ryanair in dublin explaining the situation, ryanair denied time extention. the 27 minutes delayed was due to the discharge of stranded passengers luggage off the plane. the aircraft left in front of our nose. if i didn't experience this in person i would have never believe it, the total lack of customer care and common sense was unreal.",Economy Class,-1.0,-1.0,-1.0,1.0,False,1829,Couple Leisure,Milan Bergamo to Dublin,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-14,Not checked in online,1.0,lisbon to malaga. i am extremely upset about the way we were made to pay an extra 330 euros for my family of 6 to fly because we were not checked in online and the reason we weren’t checked in was because their website wasn’t working for us. we kept trying and the system kept freezing. when i questioned this i was told you should have called us.  we may have even made their 2 hour cutoff if we hadn’t stood in really long lines. we will not be flying with them again.,Economy Class,3.0,3.0,-1.0,1.0,False,1830,Family Leisure,Lisbon to Malaga,December 2019,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-15,Not have time to leave it at check in,1.0,"madrid to dublin. a terrible experience with ryanair. we are queuing to board and ryanair employee comes over to tag our buggy (traveling with our toddler) she checks the ticket and sees that we do not have priority boarding so she tells me i have to pay to the wheels bag (normal carry on bag). i told her it was paid for already but we did not have time to leave it at the check in desk. she said i need to pay 25 euros, i asked if it goes in the same place as the buggy and the rest of the bags and she said yes it goes in the hold. i paid for the bag already why are you making me pay another 25 euro? i leave it at the airplane door with the buggy? really does nobody check this company’s rules?",Economy Class,1.0,4.0,2.0,1.0,False,1831,Family Leisure,Madrid to Dublin,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-15,Charge for everything,1.0,"liverpool to derry. a shocking airline. don't put yourself through booking with them. they seem cheap but charge for everything. you can't even bring a carry on anymore, it has to be a small bag. staff aren't that friendly, uncomfortable seats (would hate to be on a longer flight with them!). i am done with them. i will be taking my custom elsewhere",Economy Class,1.0,2.0,1.0,1.0,False,1832,Couple Leisure,Liverpool to Derry,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-01-17,Worst experience ever,1.0,"barcelona to seville. worst experience ever. staff are not aware of baggage rules, unbelievably rude, and wow, so slow. checking in bags was extremely difficult and expensive. every flight attendant we talked to mentioned different prices for my bags. i fly very often and this was my worst experience ever. i will never use ryanair ever again.",Economy Class,5.0,5.0,-1.0,5.0,False,1833,Couple Leisure,Barcelona to Seville,January 2020,-1.0,Not informed,5.0,-1.0,Ryanair,Ireland,True
2020-01-18,To praise the airline,10.0,"this is a review of the service not the actual flight which i was unable to take. i was probably one of the most critical person regarding ryanair, silently never putting finger to email. the reason of the review is to praise the airline for their prompt action. we were due to fly in december 2019 but in october my wife was diagnosed with a terminal illness, once we had her discharge notes from the hospital i sent the necessary claim form and discharge papers telling ryanair she couldn’t travel. these were sent off at about 1800 on friday and saturday i received an email from them confirming a full refund, no deductions. i thank the airline from the bottom of my heart.",Economy Class,-1.0,-1.0,-1.0,4.0,True,1834,Couple Leisure,Stansted to Tenerife,December 2019,-1.0,Not informed,-1.0,-1.0,Ryanair,Ireland,False
2020-01-21,Nothing was too much trouble,10.0,i flew edi/agp on 13/01/2020. i really don't understand why people leave such negative reviews. flight was on time the agp based crew gave a fantastic onboard service which many legacy carriers could learn from. all of them were polite friendly and nothing was too much trouble. would not hesitate to use ryanair in the future.,Economy Class,4.0,5.0,-1.0,5.0,True,1835,Solo Leisure,Edinburgh to Malaga,January 2020,-1.0,Boeing 737-800,5.0,-1.0,Ryanair,Ireland,False
2020-01-26,I was denied boarding,1.0,"leeds bradford to riga. yesterday i was denied boarding 32 minutes before the flight was due to depart, they closed the gate 2 minutes earlier than what was printed on my boarding card, i could see people still boarding they could of got me on the flight but could not be bothered to even try. the gate staff couldn’t of cared less and were rude and unhelpful. lesson learnt i will never fly with ryanair again!",Economy Class,1.0,1.0,1.0,1.0,False,1836,Couple Leisure,Leeds Bradford to Riga,July 2019,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2020-01-26,Object to paying the extortionate charges for luggage,1.0,"absolutely disgusting airline who actively rip off their passenger. flew from manchester to tenerife, ok wasn't the best flight with very few services and clearly overworked staff who weren't very friendly and had that couldn't be bothered attitude, i expected that on a budget flight. i object to paying the extortionate charges for luggage so i just booked hand luggage. no problem at manchester but flying back from tenerife, they decided to charge me 25 euros for the privilege. absolute rip off and a total disgrace where they know you have no option other than to pay it. legal thieves. i will never fly ryanair again and would advise anyone traveling to use jet2 instead.",Economy Class,1.0,2.0,2.0,1.0,False,1837,Solo Leisure,Tenerife to Manchester,January 2020,1.0,Not informed,2.0,1.0,Ryanair,Ireland,True
2020-01-28,Expensive with all the hidden extras,1.0,"alicante to leeds. they may look cheap however they are more expensive with all the hidden extras!  the cabin is dirty and the planes are the furthest away from the airport terminal. i can only imagine this is because they get it cheaper to park further away in each airport. disgusting attitude from ground staff and unpleasant cabin crew, mostly from europe with no customer service skills.",Economy Class,1.0,1.0,2.0,1.0,False,1838,Couple Leisure,Alicante to Leeds,January 2020,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2020-01-29,Absolutely absurd,1.0,"faro to berlin. worst airline i’ve ever used. even worse than spirit and that’s saying something. flight attendants were entitled and rude. the entire process was beyond inefficient. had to show our boarding passes a total of 5 times. there wasn’t a seating area available for the gate until after our boarding passes were scanned, and no workers would scan the boarding passes until the boarding time so most people had to inconveniently stand for over an hour. our flight was 3.5 hours and the airline refused to even provide water unless you paid! what kind of service is that? i’ve never experienced an airline that wouldn’t provide any beverage during that length of duration. absolutely absurd. yet the flight attendants went around trying to sell cologne and perfume. what a joke. i will never fly with this airline again.",Economy Class,4.0,1.0,1.0,1.0,False,1839,Solo Leisure,Faro to Berlin,January 2020,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2020-01-30,Baggage policy unclear,1.0,"sofia to einhoven. staff in airport very not friendly. baggage policy unclear, website very misleading, amount of peoples in one bus to plane is too much. waiting times are too long for everything",Economy Class,1.0,2.0,-1.0,2.0,False,1840,Business,Sofia to Einhoven,January 2020,-1.0,Boeing 738,1.0,-1.0,Ryanair,Ireland,True
2020-02-02,Highly recommended!,9.0,"i have flown ryanair many times in the past. i find the service excellent. they get you from a to b on time, efficiently and affordably. i have never had an issue despite travelling with ryanair more than twenty times a year for more than twenty years. they are the number one airline in my opinion for selling you exactly what you want, in terms of priority boarding, priority seats, luggage options, etc. if you want something, you can pay for it. if you don't want something, don't pay for it. simple enough. you can check in weeks before your flight, which means that you can print out both boarding passes at home. a lot more reasonable than airlines that make you wait until 24 hours before the flight (why?!) most of the people i hear complaining about ryanair don't follow the rules and then blame the airline for their own mistakes or oversights. on my most recent flight, the plane left on time and arrived on time and the staff were courteous and friendly. nothing there not to like. highly recommended!",Economy Class,4.0,5.0,3.0,5.0,True,1841,Business,Gatwick to Dublin,January 2020,-1.0,Boeing 737-800,4.0,-1.0,Ryanair,Ireland,True
2020-02-05,Not accepted to refund my tickets,1.0,"malta to catania. i had an accident and broke my leg. due to this issue, i had to cancel three trips i had scheduled with three different airlines, alitalia, volotea, and ryanair. everything went well with alitalia and volotea, even though my flights with them were not reimbursable. only ryanair has not accepted to refund my tickets, even though on its website it states it ""may reimburse tickets in case of serious illness of the passenger"". most probably a broken leg is not serious enough for this airline.",Economy Class,1.0,1.0,-1.0,1.0,False,1842,Business,Malta to Catania,February 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-02-05,Nothing really to grumble about,8.0,london stansted to bari with ryanair. a good all round experience at a good price. i had 2 email reminders about my baggage allowance and checkin for which i used the app. boarding a bit slow and a long wait outdoors in the cold. flight on time and arrived early. all crew pleasant enough. seats are ok for a 2.5 hour flight. nothing really to grumble about. follow the simple rules and this airline is fine.,Economy Class,3.0,4.0,-1.0,5.0,True,1843,Solo Leisure,London Stansted to Bari,February 2020,-1.0,Boeing 737-800,3.0,-1.0,Ryanair,Ireland,True
2020-02-07,Save yourself the anxiety and travel with someone else,2.0,"alicante to london stansted. we flew from london on a quick weekend get away. our flight to alicante was okay, however coming back was hell. alicante airpor was shut and our airline neglected to even offer us a courtesy call or email. we had already checked out of our hotel with two disabled friends (one with crohn’s disease and other with scoliosis) having made our way half way to the airport. we called them as a result of local gossip from the cab guy and it was only then we recurved support. we spent a further 2 hours trying to assitain what their plan b was. after much frustration they offer a flight two hours away from our current destination at the time when the flight was set to leave at 5 and had the cheek to tell us that if we don’t make it there’s nothing they can do. they didn’t even offer transfers having expressed to them that all surrounding fares have either doubled as locals were aware of the chaos and or public transport coaches and trains left at timing that would miss the flight. they even told us not to get into a cab that we informed them would charge us extortion rates. in the end we paid £400 for two cabs to take our group to the airport. as we rushed into the airport there were no ryanair representatives for support, people waited around without refreshments or information for hours before anyone appeared to board us. when we were finally on this alternative flight we waited a further 1 hr as they proceeded to act like a passenger was missing. a deploy scam to ensure they suggest the flight took off exactly under the 3 hour delay protocol for compensation. i’m fuming and it ruined our enjoyable. just horrible. please save yourself the anxiety and travel with someone else.",Economy Class,3.0,2.0,-1.0,1.0,False,1844,Family Leisure,Alicante to London Stansted,January 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-02-07,Absolutely no customer care,1.0,"dublin to copenhagen. was absolutely robbed by this airline. had an issue checking in online the night before my flight, so my partner and i decided to get to the airport 3 hours early (we were recommended to get there 1hr early, but decided to take precautions!) just in case, as we’d been warned that ryanair is very picky. at this stage, i should also mention that my partner and i are only travelling with carry-on backpacks (no bags to check in - this has been fine on every other airline we’ve used during our 6 week holiday). we arrived at the desk only to be rudely told that checking in at the desk will cost us €55 each, and no, there was nothing they would do about that despite my issue with their website. and then the clerk eyed our backpacks and told us to go check those in as well. i’d already checked the pricing of baggage for the airline (some budget flights ask you to pay for carry-on, but i had found ryanair only charges €10-20 for check in baggage and nothing for small carry-on). the cost for each bag to go under the plane? €40 each. that’s almost €200, just to get on the plane! that’s more expensive than my flight was to start with! absolutely no customer care, let alone a shred of politeness or empathy. nobody considered listening to our problem or even explaining why it had to be this way, and instead waved us away like we were being unreasonable for being shocked and upset by losing an unexpected €200. i’ll not fly with ryanair again, and would advise any and all people hunting for budget flights to choose easyjet instead. i’ve had great experiences with them in the airport, and even the flight attendants and planes themselves are much, much nicer than ryanair.",Economy Class,3.0,3.0,1.0,1.0,False,1845,Couple Leisure,Dublin to Copenhagen,February 2020,-1.0,Boeing 737-800,1.0,-1.0,Ryanair,Ireland,True
2020-02-08,Holiday ruined again,1.0,"barcelona to porto. holiday ruined again by flight being delayed by hours. but of course, they will make up for just enough to not have to pay compensation. wish i had not booked a holiday and it hasn't even started. most useless airline ever.",Economy Class,1.0,1.0,1.0,1.0,False,1846,Couple Leisure,Barcelona to Porto,February 2020,1.0,Not informed,1.0,1.0,Ryanair,Ireland,False
2020-02-09,Service on board cannot be criticized,8.0,"sandefjord, torp to manchester. ryanair usually delivers what they promise: to get you to your destination pretty much on time, no frills, no comfort and limited customer care. so also this time. boarding acceptable, departure on time, seats somewhere between uncomfortable and terrible but service on board cannot be criticized. the crew was smiling, friendly and efficient. service on board ok. no need for ground support, luckily. what i dont like with ryanair is the booking process, it is cumbersome since they try all kinds of tricks to make you buy additional services to what you have already done, like extra legroom, insurance, car hire and hotels. other low costs carriers, like norwegian, don't bother you unnecessarily.",Economy Class,1.0,5.0,3.0,4.0,True,1847,Family Leisure,"Sandefjord, Torp to Manchester",February 2020,-1.0,Boeing 737,4.0,-1.0,Ryanair,Ireland,True
2020-02-09,Had to pay 50 euros for check in,1.0,"eindhoven to athens. i got no email for check in online, then when i tried to check in they said it was too soon to the flight departure and i had to pay 50 euros for check in at the airport. the suitcase allowed is a tiny size and they make you pay 25 euros extra and don't let you take it on the plane. they do not care about customer satisfaction and they try to make money in that kind of  way.",Economy Class,1.0,1.0,1.0,1.0,False,1848,Solo Leisure,Eindhoven to Athens,February 2020,1.0,Not informed,1.0,1.0,Ryanair,Ireland,False
2020-02-10,Difficult job performed well,8.0,"brussels charleroi to stockholm. difficult job performed well in the eye of storm ciara. stood out on the observation deck and saw plane after plane fail to land and perform fly arounds (including our own). having landed, ryanair only used the front door as there was genuine concern that the movable steps would be blown over. ground staff kept their cool and managed to get a full flight loaded within half an hour of arriving. take off was delayed by about 40 mins. apart from the initial ascent, all things considered, it was a remarkably smooth flight. i can't understand people who say that they are not aware that you need to check in online. i am continually bombarded with emails and pop-ups in the days leading up the flight. at €15 each way, its like option pricing.",Economy Class,4.0,5.0,-1.0,5.0,True,1849,Solo Leisure,Brussels Charleroi to Stockholm,February 2020,-1.0,Boeing 737-800,5.0,-1.0,Ryanair,Ireland,True
2020-02-11,Great flight in general,5.0,"jasionka to bristol. ryanair surprised me with their service. the stewards were very well behaved, and the flight was overall pleasant. the landing was also very soft. a great flight in general.",Economy Class,3.0,3.0,2.0,5.0,True,1850,Business,Jasionka to Bristol,October 2019,-1.0,Not informed,2.0,-1.0,Ryanair,Ireland,False
2020-02-14,Went above and beyond,10.0,stansted to fuerteventura. after all the stick this airline gets i can only say that after leaving my purse on the plane the staff at the airport were brilliant. they rang around and after 30 minutes my purse was returned. had i lost it my holiday would have been ruined. thank you ryanair ... you went above and beyond .. much appreciated.,Economy Class,3.0,4.0,-1.0,4.0,True,1851,Couple Leisure,Stansted to Fuerteventura,February 2020,-1.0,Not informed,5.0,-1.0,Ryanair,Ireland,False
2020-02-17,Amazing service,10.0,"malaga to london. amazing service despite severe weather conditions. after the flight was diverted to manchester due to unpredictable weather, the airline organized bus shuttle service from manchester to london immediately. the pilot and the flight attendants were working overtime did adorable work to make sure everything went smooth and relax. huge thanks for such a service!",Economy Class,1.0,5.0,-1.0,5.0,True,1852,Couple Leisure,Malaga to London,February 2020,-1.0,Not informed,5.0,-1.0,Ryanair,Ireland,True
2020-02-17,Boarding took very long,2.0,"bologna to cologne. just awful, boarding started on time but they let the people wait in the corridor for about 30 minutes before they could actually enter the aircraft. boarding took very long and you couldn't change your seat, which was very uncomfy and didn't felt right sitting in. staff was ok but not allow to change seats. during the flight there were lots announcements about buying which really annoyed. deboarding was also very slow.",Economy Class,1.0,1.0,-1.0,2.0,False,1853,Couple Leisure,Bologna to Cologne,February 2020,-1.0,Boeing 737-800,1.0,-1.0,Ryanair,Ireland,True
2020-02-18,Charged £110 just to check-in,1.0,"stansted to seville. worst airline ever. charged £110 just to check-in. apparently you have to check in 2 hours before boarding otherwise they will charge you extra money.  upon asking what is the rational behind this 'policy', i was told there is none. this airline is unprofessional and lack morality.",Economy Class,1.0,1.0,-1.0,1.0,False,1854,Family Leisure,Stansted to Seville,February 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2020-02-19,Couldn't sleep for more than 10 minutes,1.0,"budapest to lisbon. last weekend was the first and last time i've ever flown on ryanair. in a 4 hour flight, where i would've normally slept through the entire flight, i couldn't sleep for more than 10 minutes straight because various carts - with food, perfumes and various other items for sell - were passing every 15 minutes, and because of constant announcements made by the crew. when i complained to my boyfriend, a fight attendant told me, very rudely 'ma'am this is the walking cabin, it's normal for the crew to be walking up and down with carts'. maybe in ryanair this is normal, but certainly not in other companies. when i arrived to portugal, it took more than an hour - 1 hour and 12 minutes to be precise - for the bags from this flight to start to arrive. two other fights that arrived much later already had their bags delivered on our mat, while we were still waiting. when asking ryanair employees about what was going on with our bags, they said they couldn't help us or give us any information, as they didn't know. all in all it was the worst flight of my life, and i advise anyone to spend the 20 extra euros and fly on a better company. even other low costs such as easy jet are far, far better.",Economy Class,1.0,1.0,-1.0,1.0,False,1855,Couple Leisure,Budapest to Lisbon,February 2020,1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-02-20,Charge you for a boarding pass,1.0,"budapest to stansted. so even if you have time to check in online (like getting to the airport 2 hours before, they will not let you know), they will direct to their service check-in somewhere else, and there they will charge you more than the ticket to check-in for a boarding pass. you have the time but they will direct you to the office to check-in with their own office. never will i use ryanair again.",Economy Class,-1.0,-1.0,-1.0,1.0,False,1856,Solo Leisure,Budapest to Stansted,February 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-02-20,Would never use them again,1.0,"gatwick to dublin. extremely upsetting after using ryanair for last few years to now having no choice but not to fly with them, rude staff. would never use them again.",Economy Class,1.0,1.0,1.0,1.0,False,1857,Solo Leisure,Gatwick to Dublin,February 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2020-02-22,They charge you extra fees,1.0,"kraków to dublin. today when i found out no matter how small my luggage was i need to check it in, i was unhappy. on top of that there was bigger bag than mine front of me so i couldn’t extend my legs for the whole flight! i don’t recommend this company they charge you extra fees.",Economy Class,1.0,2.0,-1.0,2.0,False,1858,Solo Leisure,Kraków to Dublin,February 2020,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
