date,header,rating,content,seat_type,value_for_money,recommended,id,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2020-01-02,Jal is not a disappointment,8.0,"jakarta to chicago via tokyo. my first time with jal is not a disappointment. the seat space is spacious and the seat is wide enough, making me comfortable sleeping during long haul flight, from tokyo narita to chicago. one thing that i also love is the food quality! it is like eating in a restaurant with stars.  in my opinion, jal's food is the best. i would definitely fly with jal again.",Economy Class,1,True,339,1.0,1.0,1.0,1.0,Not informed,Business,Jakarta to Chicago via Tokyo,December 2019,1.0,1.0,Japan Airlines,Japan,True
2020-01-03,E-ticket number missing,4.0,"tokyo to kuala lumpur. this was a code share from malaysian airlines and there was some e-ticket number missing in one of the the 3 passenger details. the lady and her superior at check in was quite inefficient at solving the problem we had with our ticket. we were told to call malaysia airlines, how can jal treat us like that. i asked the staff at check in if she could speak to my travel agent in india but she said only if the travel agent speaks in japanese.",Business Class,1,False,340,1.0,1.0,1.0,1.0,Not informed,Family Leisure,Tokyo to Kuala Lumpur,January 2020,1.0,Not informed,Japan Airlines,Japan,True
2020-01-11,Jl did not disappoint,10.0,"flew with japan airlines for first time. there was a 2 hour delay from vancouver due to bad weather. airline offered us a meal voucher. it was a full flight and like any other review jl did not disappoint. staff were polite and flight was uneventful. ground staff at narita were very helpful and extremely polite. a few suggestions i like to make. although there are snacks, it will be a good idea to offer hot noodles (like cathay offers). the inflight system was mostly in japanese but it didn't bother me, as i had my music on my cell phone.",Economy Class,1,True,341,1.0,1.0,1.0,1.0,Boeing 767,Solo Leisure,Vancouver to Kuala Lumpur via Narita,January 2020,1.0,Not informed,Japan Airlines,Japan,False
2020-01-13,Best economy class experiences,10.0,"shanghai to san diego via tokyo. this just might be the best economy class experiences i've had up to this point. the food was amazing - extremely delicate and exquisite. the flow of the service was great and the crew's interaction between passengers was natural and polite. though flying in economy, i can see jal incorporates some unique elements into the flight (such as beverages, magazines, and movies). japan airlines is the only airline worldwide offering a 2-4-2 config for b787. the pitch and legroom were way beyond satisfactory. ground services were efficient in both pudong and narita and each boarding group was lined separately. won't hesitate to fly with jal in the future.",Economy Class,1,True,342,1.0,1.0,1.0,1.0,Boeing 738 & 788,Solo Leisure,Shanghai to San Diego via Tokyo,January 2020,1.0,1.0,Japan Airlines,Japan,True
2020-01-15,Seat had no storage,3.0,"melbourne to tokyo. did not get off to a good start when business check in was cluttered with economy passengers, then ushered to economy desk. lounge was an insult to business class passengers. on board, the seat while comfortable, had no storage (window), aisles had some. first business class flight i have flown where a welcome drink was not offered. amenity kit had no socks. i did not eat on the aircraft, but the flight crew were attentive and polite. i doubt i would choose this airline again for business class travel, which is a shame as i had previously flown premium economy and found them brilliant.",Business Class,1,False,343,1.0,1.0,Not informed,Not informed,Boeing 787-9,Business,Melbourne to Tokyo,January 2020,1.0,Not informed,Japan Airlines,Japan,True
2020-02-01,Gave us no information,1.0,"tokyo to vancouver. they turned the plane around halfway to vancouver for what they said was an injury, which didn't make any sense because if it was an emergency we could have landed in hawaii as opposed to flying four hours back the way we came. they gave us no information, flew us to a different airport than we started in, refused to get us a hotel, and it took 12 hours for the flight to leave again, and we weren't allowed to leave the gate because it was too complicated. they refused compensation or tell us how to file a complaint. service was horrible, little to no information, and they were still two hours late taking off on the recovery flight with us stuck in our seats on the tarmac that whole time, then it took nearly two hours to get our baggage in vancouver. once in canada, a supervisor refused to tell me how i could file a claim or complaint, which is illegal. they did try to force me to accept a gift card and sign a piece of paper in japanese, which i refused.",Economy Class,1,False,344,1.0,1.0,Not informed,Not informed,Not informed,Solo Leisure,Tokyo to Vancouver,January 2020,1.0,Not informed,Japan Airlines,Japan,True
2020-02-03,Putting me on a finnair flight,1.0,"i booked a premium economy ticket with japan airlines from paris to sydney. my flight leaving paris with finnair was delayed. there was only an hour between connecting flights so i missed my connecting flight from helsinki to tokyo. upon arriving in helsinki i was met by someone from finnair who said they were putting me on a finnair flight. i asked them what what class i was being put in as my ticket was premium economy and i knew finnair didn't offer premium economy. they told me it was economy and that there was nothing they could do. i queried this with several people before i boarded the plane which didn't seem to go down well with anybody. i was told i was holding the plane up, to get on the plane and to contact customer service when i landed. i did get on the plane and endured 9 hours of a cramped seat. i contacted japan airlines when i got back to complain about this and to ask for a refund for this part of my flight. japan airlines have told me it is not their problem and i have to contact finnair. i asked several questions in my letter - who decided i was being put on a finnair flight, was japan airlines given the option of waiting for my flight, why wasn't i asked if i wanted to fly the next day on a japan airlines flight. none of these questions have been answered. i am slightly confused why i would be writing to an airline that i have not paid for a ticket to ask for a refund - ie finnair. my tickets were booked through japan airlines so surely it is their responsibility to deal with issues/complaints from their tickets holders. i have written to japan airlines three times and got the same response each time, with one response finishing with ""i do hope you will fly japan airlines again"". my flight from sydney to paris which was actually with japan airlines went without a fault. they have a fantastic premium economy product. plenty of space and legroom. even though the food served is the same as in economy it was some of the best airline food i have tasted and the service was fantastic too. i actually thought i had found a really good value for money alternative to business class. i am aware things can go wrong and sometimes missing connecting flights is out of anyone's control. however the way my complaint has been handled left me astounded. there has been zero care factor or empathy.",Economy Class,1,False,345,Not informed,Not informed,Not informed,Not informed,Not informed,Solo Leisure,Paris to Tokyo via Helsinki,December 2019,1.0,Not informed,Japan Airlines,Japan,True
2020-02-25,Definitely fly japan airlines again,10.0,"tokyo narita to singapore. arrived at narita at 5:30pm to check in my luggage. couldn’t find the business check-in and the jal ground crew could see i was in distress from missing the flight. pulled to her counter and helped me out along the way. checked me in super efficiently (less than 5 minutes) and got another ground staff to rush me to the get. thanks to the checkin staff and the ground staff who ran me to my gate so calmly. could see imei (the ground crew) tried to calm me down while rushing to my gate. excellent service. from both ground crew, will definitely fly japan airlines again.",Business Class,1,True,346,1.0,1.0,1.0,1.0,Boeing 777,Business,Tokyo Narita to Singapore,February 2020,1.0,1.0,Japan Airlines,Japan,True
2020-03-30,Processed 1 day before their policy update,1.0,"i am so disappointed with jal charging a cancellation fee on my ticket from melbourne to tokyo in this time of crisis. as australia announced a travel ban on march 17, my family and i had to cancel our trip to japan. upon receiving my refund in my account however i noticed that i was short $1200. upon contacting the jal australia office however, i was told that there had been a cancellation fee applied, as my refund was processed 1 day before their policy update.",Economy Class,1,False,347,Not informed,Not informed,Not informed,Not informed,Not informed,Family Leisure,Melbourne to Tokyo,March 2020,Not informed,Not informed,Japan Airlines,Japan,True
2020-04-22,Best airline i have traveled with,10.0,"i traveled back and forth from paris to tokyo with japan airlines and it is by far the best airline i have traveled with. i am a great traveler, since i work in tourism. i found the staff at check-in and on board, welcoming, helpful, attentive and available. the meal trays were plentiful and very good as well as the snacks between each service. finally the space between the seats is wide, which allows the legs to unfold well, the size of the screen was also perfect. i have traveled pleasantly, i would take over this company without hesitation and for my customers too. fr: j'ai voyagé en aller/retour paris -tokyo avec japan airlines et c'est de loin la meilleure compagnie avec laquelle j'ai voyagé. je suis une grande voyageuse, puisque je travaille dans le tourisme. j'ai trouvé le personnel à l'enregistrement et à bord, accueillant, serviable, à l'écoute et disponible. les plateaux repas étaient copieux et très bons ainsi que les en-cas entre chaque prestation. enfin l'espace entre les sièges est large, ce qui permet de bien dérouler ses jambes, la taille de l'écran était parfait également. j'ai agréablement voyagé, je reprendrais cette compagnie sans hésitation et pour mes clients également.",Economy Class,1,True,348,1.0,1.0,1.0,1.0,Not informed,Business,Paris to Tokyo Haneda,February 2020,1.0,Not informed,Japan Airlines,Japan,True
2020-08-02,Impressed with experience,8.0,"bangkok to tokyo narita  on boeing 777. nice staff. fresh salad, clean cabin wide seat and seat pitch. clean bathroom. impressed with experience. i would not hesitate to travel with jal in the future.",Economy Class,1,True,349,1.0,1.0,1.0,1.0,Boeing 777-300,Solo Leisure,Bangkok to Tokyo,August 2020,1.0,1.0,Japan Airlines,Japan,True
2020-09-24,One of the truly best airlines in the world,7.0,"found a great deal and flew with jal when i traveled from southeast texas to singapore. jal staff in seattle weren't particularly friendly, but jal staff at narita were quite pleasant and helpful in my brief interactions with them. the quality of the meal and drinks were quite satisfactory for economy class. they had a decent selection of entertainment from around the world, including some japanese movies that i ended up watching with english subtitles. the plane and lavatories were clean; the on-flight personnel, the utmost in being pleasant and professional. one flight attendant in particular, cindy from singapore, chatted with me about singapore for a minute and wished me safe and enjoyable travels to that city. something else: i got up and went to the toilet, and came back only to find my neck pillow missing (i'm convinced that some passenger stole it. who does that, steal a nondescript black neck pillow?!) at any rate, i disembarked the plane after landing at narita; right before walking out of the jetway, i still wanted to try to at least make one more effort to find that neck pillow. i explained to the flight staff that i was looking for a pillow, and it had gone missing. 5-6 flight attendants sprung into action, with me, to look for that pillow. while it was never found, i made sure to smile and say ""thank you!"" i have a hard time imagining that that level of service would ever occur on a north american airline. the only reason that i've reduced jal's rating from 9 to 7, is because trying to call, email or contact them otherwise through my online jal account about changing flights is absolutely like pulling teeth (this has been a problem for a different trip than this one). jal desperately needs to work on aspects of their off-flight customer service, at least for non-japanese customers. nonetheless, they're still one of the truly best airlines in the world.",Economy Class,1,True,350,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Seattle to Singapore via Tokyo Narita,January 2020,1.0,Not informed,Japan Airlines,Japan,True
2020-11-28,Exceeded expectations,9.0,"exceeded expectations, far better than any us airline, flew back in january 2020 before the covid 19 pandemic. flight attendants and ground staff were attentive, food was flavorful, and seat was comfortable.",Economy Class,1,True,351,1.0,1.0,1.0,1.0,Boeing 777,Solo Leisure,Los Angeles to Tokyo Narita,November 2020,1.0,1.0,Japan Airlines,Japan,False
2021-01-16,This airline deserves a five-star review,9.0,"excellent food for an airplane choice. excellent personnel at the airport. excellent flight attendants, pleasant and polite which is very far from the standard of american airlines. jal pilot also greeted us politely too. in summary, this airline deserves a five-star review! continue to be excellent!",Economy Class,1,True,352,1.0,1.0,1.0,1.0,Boeing 777,Solo Leisure,Chicago to Manila via Tokyo,December 2020,1.0,1.0,Japan Airlines,Japan,True
2021-04-10,They can't offer me anything,1.0,"i was sent an email that said that my flight was cancelled. apparently, my flight wasn't cancelled, and the exclusions were buried in the email under the change flight or get a refund section. i went online as suggested and requested a refund, only to be charged $300. i called the company and was told very rudely that i should have called first and that they'll have to call me back. no one called me back. i call again, and this person tells me that my flight wasn't cancelled. i said that i received an email to the contrary. well, i send them that and was told that my flight isn't actually cancelled.  so, i say can i just rebook it or at least get a credit since i still plan on flying. i was told flat out no. so, even though they sent me a very misleading email, it was my fault, and they can't offer me anything. i didn't care about getting my money back. but a credit would have been nice since the email seemed designed to mislead others. i didn't even require the full credit, just something since what they did was horribly misleading.",Economy Class,1,False,353,Not informed,Not informed,Not informed,Not informed,Not informed,Solo Leisure,Honolulu to Tokyo,April 2021,Not informed,Not informed,Japan Airlines,Japan,True
2021-04-21,Best airline i have taken so far,10.0,"japan airlines is the best airline i have taken so far, and it stands out because of the consistent proactive and friendly service from crew members. they were very hardworking during the flight. i saw them walking around the cabin serving drinks and snacks to passengers who did not sleep between meal services. the toilets were kept really clean throughout the flight. further, they turned off the personal tv of passengers who have slept to avoid disturbance to other passengers due to the light. call button was answered within seconds. i sneezed during the flight and one of the crew members immediately popped over and asked if everything was ok and if i needed a blanket or warm water. this is economy class and i can say the service standard is better than business class of many airlines.",Economy Class,1,True,354,1.0,1.0,1.0,1.0,Boeing 787-9,Solo Leisure,Dallas to Tokyo,April 2021,1.0,1.0,Japan Airlines,Japan,True
2021-06-13,All my expectations were overly met,10.0,"this review is based on my own flying experience. i have never travelled internationally, japan airlines 787-8 dreamliner flight number 746 was the first international flight i had. this airline as a whole is superb. i almost forgot that we are flying thousands of feet above air because of the warm welcome and support by japan airlines 746 cabin crew on board. we are in a pandemic, but even though the cabin crew were covered with face masks it didn't hinder them in showcasing the real smiles of how we are welcomed and accommodated on board. i worked in customer service for over a decade now, and this jal cabin crew delivered an exceptional support and service. thank you jal flight 746 for your best among the rest support and service. don't worry about your ticket, i had the lowest economy ticket but as a customer, all my expectations were overly met.",Economy Class,1,True,355,1.0,1.0,1.0,1.0,Boeing 787-8 Dreamliner,Solo Leisure,Manila to Tokyo,June 2021,1.0,1.0,Japan Airlines,Japan,True
2021-06-13,Japan airlines customer review,10.0,"narita to vancouver, on a boeing 787-8 dreamliner. this airline as a whole is superb. we are in pandemic, but even though the cabin crew's covered with face masks. it didn't hinder them to show casing the real smiles of how we are welcomed and accommodated on board as we fly high above 40k feet. this jal cabin crew jl18 delivered an exceptional support and service. i had the lowest economy ticket but as a customer, all my expectations were overly met. i'm on an economy ticket but i was treated as vip.",Economy Class,1,True,356,1.0,1.0,1.0,1.0,Boeing 787-8,Solo Leisure,Tokyo to Vancouver,June 2021,1.0,1.0,Japan Airlines,Japan,True
2021-08-03,Very helpful and very courteous,9.0,"from los angeles check-in, up to manila arrival, the crews that i encountered are excellent. they are all very helpful and very courteous.",Economy Class,1,True,357,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Los Angeles to Manila via Tokyo,July 2021,1.0,Not informed,Japan Airlines,Japan,True
2021-09-03,Customer service exceeded my expectations,10.0,jal customer service exceeded my expectations. my wife and 2 kids (ages 2 & 3) had a super nice experience flying with jal. the staff and crew are very helpful and cheerful in everything they do. food is good and the cabin is clean. always my top option to fly to and from usa.,Economy Class,1,True,358,1.0,1.0,1.0,1.0,Not informed,Family Leisure,San Francisco to Narita via Manila,September 2021,1.0,Not informed,Japan Airlines,Japan,True
2021-10-03,Japan airline is on top of my list,9.0,as i am booking the flight through the 3rd party agent so there was no options for me to select on vegetarian meal. so as soon as i got in the the plane. one of the professional staff name konuimo was listening to my concern about it and she went extra mile in arranging me the meal for the whole flight according to what i want. although it was not inform in advance to the airline ( my fault) she still understand my concern and took care of me if i was her family member. thumps up for her on being a very good example in today’s hospitality world. japan airline is on top of my list now.,Economy Class,1,True,359,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Vancouver to Bangkok via Narita,October 2021,1.0,1.0,Japan Airlines,Japan,True
2021-10-03,Be ever grateful to all at jal,9.0,"please extend my respect and deep appreciation to those of your cabin crew on flight jl 8010 on 29 sep 2021, as well as your  staff at o'hare international airport in chicago who made a great effort to return my tablet to me. i left my tablet on jl 8010 when i disembarked, but did not realize it until after i had taken a shuttle bus from the international to the domestic terminal at o'hare. when i realized my tablet was missing, i was not sure whether or not i'd left it on my international jal plane, but since time was so limited and i could not find anyone to make a call - or help me to make a call - to the international terminal (!), i sadly resigned myself to the loss of my tablet. imagine then how elated i was when a woman from jal called my name at the gate where i was just preparing for the last leg of my journey on a domestic us carrier (american airlines). she had made the effort to find me to return my tablet. i did not get her name, so cannot thank her personally, but please let her know how much the effort meant to me. i will be ever grateful to all at jal who made the extra effort for this to happen. thanks again for such wonderful service.",Business Class,1,True,360,1.0,1.0,1.0,1.0,Not informed,Couple Leisure,Jakarta to Chicago via Tokyo,September 2021,1.0,Not informed,Japan Airlines,Japan,True
2021-11-19,Following indications by the japanese embassy,1.0,"i was supposed to fly from tokyo to barcelona, via paris cdg through international path (no need to get in french, eu, or schengen territory at any point, as it was clearly stated when purchasing the flight), i had chosen precisely this airline and route, because it was one of the easiest in terms of transfer and covid restrictions, since my final destination, spain, had no requirement for vaccination or any type of test, and the french authorities, and cdg site stated that there were no conditions for transferring through the airport. on arrival at the checking counter at narita airport, jal staff asked me for my documents and my pcr test results, to what i replied, that they were not needed to get to spain. they didn't know about the spanish conditions and were confused from the beginning. after discussing among the team, and calling different people on the phone, they informed me that they were requiring the pcr in order to fly, because they knew of someone that got rejected to transfer in paris without pcr. they proceeded to suggest that i changed my route to go through helsinki and london, when i had to inform them myself, that the route was not possible since the uk was for sure requiring a pcr in order to transfer at their airports. i showed the manager the official french government and airport sites explaining that pcr was not needed for someone transferring in cdg, showed that air france was not requiring pcr for me to fly to spain. all these took approximately 4 hours, and the only response i got was that jal was following indications by the japanese embassy in france, and that on their site, they suggested that everyone had a pcr in order to transfer in france. i was offered to change my flight for the following day, under the condition of getting a pcr test. i did get my pcr test and returned to the airport the following day. hoping that with some time, they would have had time and the decency to at least check and apologize for the mistake. nonetheless, i found myself with the same response, that the japanese embassy in france was suggesting a pcr, so they were right to force me to get one. this whole situation generated a very bad experience and affected my trust in jal.",Economy Class,1,False,361,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Tokyo to Paris,July 2021,1.0,Not informed,Japan Airlines,Japan,True
2021-12-31,Avoid their premium economy,2.0,"jakarta to dallas via tokyo. jal is a great airline, but avoid their premium economy at all costs.  the seat was tight in my opinion and i barely sleep on longer flights like this. the food was disgusting. the inflight entertainment is pathetic - limited movies, games, live tv etc. the staff was okay and the wifi works, but slow.",Premium Economy,1,False,362,1.0,1.0,1.0,1.0,Boeing 787-9,Family Leisure,Jakarta to Tokyo,December 2021,1.0,1.0,Japan Airlines,Japan,True
2022-01-26,Seat in premium economy is narrow,6.0,"seattle to jakarta via narita. there is some mixed feelings i have on one of the jal flights. the flight from seattle to narita in premium economy was a disaster while the economy class is somehow better than premium economy. the seat in premium economy is narrow while economy is not that narrow. food is the same as economy in both classes, but good. entertainment should be improved. wifi is terrible and slow. my advice, if you fly jal, maybe you should avoid their premium economy.",Premium Economy,1,True,363,1.0,1.0,1.0,1.0,Boeing 787,Business,Seattle to Jakarta via Narita,January 2022,1.0,1.0,Japan Airlines,Japan,True
2022-01-28,Great flight with good food and staff,10.0,my family was flying from india to us through japan airlines. my father tested positive for covid and that was 8 hours before the flight departure and had to cancel the flight. the customer service agent i connected to named shaik helped us in this situation in processing cancellation for the flight. my rest of the family was able to travel safely and had a great flight with good food and staff was helpful as well. it took some time for us to get connected to the india office but once we did shaik helped us with everything right away and was also helping us navigate this situation through emails.,Premium Economy,1,True,364,1.0,1.0,1.0,1.0,Not informed,Couple Leisure,Not informed,January 2022,1.0,1.0,Japan Airlines,Japan,False
2022-03-12,Wonderful and superb customer service,10.0,"thank you japan airlines for taking care of my mom on her flight going back to us. from the airport ticketing office, to airport staff and airplane crew. my mom had a super nice and amazing flight experience going back to us. special commendation and mention to jerald rosa of jal naia 1, for assisting and accommodating us in all our inquiries even it is already out of his shift and was about to go home. indeed giving an extra mile in helping us and answering all our clarifications especially during my mom’s departure at the airport when i am no longer there to assist her. jerald and other jal staff made sure she is okay and assisted her on all her needs. really customer obsession and bias for action. definitely a great and amazing first time with japan airlines and definitely will not only be the first. kudos and continue giving a wonderful and superb customer service.",Economy Class,1,True,365,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Manila to Los Angeles via Tokyo,March 2022,1.0,1.0,Japan Airlines,Japan,False
2022-03-23,Food portions were very small,2.0,"the cabin crew were amazing, the food portions were very small for someone 6'2"" but okay. the in flight entertainment was rubbish. arrival at haneda, had to walk miles to get to the lounge. food in the lounge awful, drinks only open from 11 am to 8pm, and we had connected flight next morning at around 11am. lounge closed at 11pm and 12 business class passengers had to sleep in the airport.",Business Class,1,False,366,1.0,1.0,1.0,1.0,Boeing 777,Solo Leisure,Tokyo to London,March 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-04-12,Trying to reach jal customer service,3.0,"for several days now i have been trying to reach jal customer service to amend my return travel dates but have not succeeded. i called on different days and at different times. on every occasion, i was put on hold by the recorder for almost 2 hours where i was so frustrated and angry that i couldn't wait any longer. i am a skyteam member and i chose jal from many other carriers thinking that they are major airlines with customer service awareness and reliable after-sales support. however, it seems that i was totally wrong and disappointed. i would not recommend jal to anyone with a flexible flying schedule as they will be disappointed as i was.",Economy Class,1,False,367,1.0,1.0,1.0,1.0,Not informed,Business,Bangkok to Los Angeles via Tokyo,April 2022,1.0,1.0,Japan Airlines,Japan,True
2022-04-16,It was good value for the money,8.0,"this was the second time that i've flown with jal, but the first time in almost 20 years. service on the ground and aboard the plane was good. i ordered a specialty meal and the food was okay. for both legs of the flight, i received a total of 3.5 meals. the half-meal consisted of a small sandwich. the aircraft was only about 60 percent full during the nrt-jfk leg, so i was able to occupy all three seats on my row. that came in handy when it came time to nap, as i could lie flat across all three seats. it still wasn't as comfortable as a real bed, but it was better than sleeping sitting up. jal's inflight entertainment offerings could use some improvement, though. its selection wasn't as extensive as those of comparable airlines. but, given the price i paid for my ticket during the pandemic, i'd say it was good value for the money.",Economy Class,1,True,368,1.0,1.0,1.0,1.0,Boeing 777,Solo Leisure,Hong Kong to New York via Tokyo,April 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-04-21,They asked me–nearly constantly–if i'd like something else to eat or drink,10.0,"i want to give every person who works for this airline a massive hug. typically, flying economy from new york to japan is a nightmare at around $900. this was not the case for japan airlines–let me count the bidets. they gave us ice cream. they asked me–nearly constantly–if i'd like something else to eat or drink. i had an entire row to myself–as did nearly everyone else on the plane. i slept, i worked. i have to say that–like everything else i know about japan (very little) the plane exhibited a kind of antiquated futurism. unlike most modern airplanes, it didn't have a plug for my laptop or really any movies i wanted to see. but that just meant i ended up not having to do too much work and i got to see the ending of kenneth branagh's orient express. also, the bathroom lavatory has a heated toilet seat.",Economy Class,1,True,369,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,New York JFK to Tokyo-Haneda,April 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-05-31,The best airline i’ve flown with,10.0,"the best airline i’ve flown with. everything is great and professional. their food is generous and it’s the best airplane’s food i’ve ever had. one of their restroom is bigger than other airlines. my flight was delayed for more than an hour, and they sent us an email to apologize. i really appreciate that. wifi is reliable and fast. i can video call my family from the plane.",Economy Class,1,True,370,1.0,1.0,1.0,Not informed,Not informed,Solo Leisure,Tan Son Nhat to San Francisco via Tokyo,May 2022,1.0,1.0,Japan Airlines,Japan,False
2022-06-08,Service was good and the food was nice,8.0,my wife and i choose jal business class night flight from bangkok to tokyo (haneda airport) because we expect to have good service and some good rest. wr found the configuration business class seat of jal boeing 787 is quite unexpected. the seat configuration is 2-2-2 which make the seat not so large. we can not make flat bed but rather tilted bed which make us unable to sleep. otherwise the service was good and the food was nice. we do hope that jal may make some change regarding business seat.,Business Class,1,False,371,1.0,1.0,1.0,1.0,Boeing 787,Couple Leisure,Bangkok to Tokyo Haneda,May 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-06-08,Sit together in the middle row,6.0,"my wife and i flied jal economy class back from japan to thailand early this month. the check-in was very good, the staff were very nice and efficient. we have made prior window seat booking to sit together, however, we were informed that jal change the type of plane from b77 to b787 which is smaller, so we were not assigned to sit together by the window. instead they assigned us to sit together in the middle row of 2-4-2 which means that we had other passengers on both side which made us very uncomfortable throughout the flight. the service is good, the food is ok.",Economy Class,1,False,372,1.0,1.0,1.0,1.0,Boeing 787,Couple Leisure,Tokyo Haneda to Bangkok,June 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-06-13,"Refund is not immediate""",1.0,my parents and i are on vacation to attend my brother's graduation in canada. we are now required to look for alternatives on our own because jal cancelled our flight to malaysia a couple of days prior to our flight due to it being an overnight transit. they are not assisting with alternatives and the only compensation they offer is a refund which is not immediate or a flight 4 months from now. i was told it was my fault for purchasing a ticket with overnight stay.  and why is cancellation notice only given through calls and at the very last minute?,Economy Class,1,False,373,1.0,1.0,Not informed,Not informed,Not informed,Solo Leisure,Vancouver to Kuala Lumpur,May 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-08-08,Seat and vegetarian meal requests were ignored,3.0,"i honestly wish i could say better things about this airline, i was very disappointed. i flew japan airlines from india to the united states with a layover in narita. the staff was very friendly and patient. not sure where everything broke down but both my seat and vegetarian meal requests were ignored.  the issues began with online check-in: checked into my flight online and was told to pick up my boarding pass at the airport. 8 weeks prior i requested a vegetarian meal and window seat for both legs of my flight when i was booking. during check-in, i made sure to request a vegetarian meal again which did not make it onto my boarding pass. i noticed during check in that i was assigned an aisle and middle seat for the two legs (i’d booked a window seat). tried to request a seat change at the gate at both airports but was (very nicely at narita i want to stress) told “the flight is full and there’s nothing we can do”. and at both airports when i requested the vegetarian meal, again “there’s nothing we can do, they’ve already loaded the food onto the flight”. not sure what happened but i’m extremely disappointed with japan airlines.",Economy Class,1,False,374,1.0,1.0,1.0,Not informed,Not informed,Solo Leisure,Bangalore to Los Angeles via Narita,August 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-08-10,I had a great flight back home,10.0,"i would like to share my appreciation for your ticketing agent, tomoko. i wish i had a better photo of her or it would have been better if i had a photo with her. tomoko was the agent who attended to me in lax, fri 8/5 at around 1pm pacific time for the jl 061 flight to manila, philippines. she was most efficient and demonstrated outstanding customer service. she was very genuine in ensuring that i am able to get on that flight and get back home safely to my family.  i hope this message reaches you tomoko! you are so excellent in what you do, helping jal customers. thank you again for being so awesome! i would also like to commend jal’s inflight wi-fi. i had some work to complete and was able to do so with onboard internet. thanks again for the great end to end service! i had a great flight back home!",Economy Class,1,True,375,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Los Angeles to Manila via Tokyo Narita,August 2022,1.0,1.0,Japan Airlines,Japan,True
2022-08-22,Thankful for their hospitality and care,10.0,"we were allowed to enter the sakura lounge because our flight departed at 23:35 and the next meal service would not be for another 8 hours after departure. it was very nice and the staff in the lounge were wonderful! it was a long flight from tokyo to london and the cabin crew on jl41 on the 18/8/2022 were exceptional, the professionalism was outstanding. they were extremely polite and very good at their job.they even made me a makeshift bed in the back galley because i was feeling quite dizzy. i was very thankful for their hospitality and care. they truly excelled and i cannot imagine any other carriers being as generous, patient and caring as the crew on my jal flight. i was blown away.",Economy Class,1,True,376,1.0,1.0,1.0,1.0,Boeing 787-8,Family Leisure,Tokyo Haneda to London,August 2022,1.0,Not informed,Japan Airlines,Japan,False
2022-10-13,Our tickets were there all along,2.0,"new york to tokyo 11th october, we decided to use some points for a simple premium economy flight from new york to tokyo with japan airlines. easy, points used, flights booked all good… until we arrived at jfk airport. 3 days earlier we had tried to catch the flight but due to covid regulations we needed a pcr test, so the flight was postponed. we then paid the additional charge to qantas. japan airlines then informed us on our arrival via their supervisor our tickets were fake and we were not confirmed on the flight. earlier that morning we had double checked with qantas. we showed our receipt of payment, answer no. i called qantas customer service and they tell them to look at their screen. jal manager says its fake and walks away. at this point the manager is trying to avoid me, i say please speak to qantas here is the phone. they say to tell you all you have to do is look at your screen. the manager looks at the screen and our tickets were there all along. no apology.",Premium Economy,1,False,377,1.0,1.0,1.0,1.0,Not informed,Business,New York to Tokyo,October 2022,1.0,1.0,Japan Airlines,Japan,True
2022-10-20,Comfortable premium economy,8.0,jal provided a comfortable premium economy cabin. their product is enhanced by business lounge access at lhr and haneda. the flight attendants were very attentive. i did not use the wi-fi. the food was identical to economy but was functional. the only challenge was a not great selection of inflight entertainment in my view.,Premium Economy,1,True,378,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,London to Sydney via Tokyo,October 2022,1.0,Not informed,Japan Airlines,Japan,True
2022-10-20,Served by absolutely charming cabin crew,10.0,"very pleasant flight on jal, first time i have used them. boarding was slightly delayed. very comfortable business class cabin with quiet atmosphere. choice of japanese or western menu - i chose the wagyu steak option which was delicious and served by absolutely charming cabin crew. i found the reclined seat to be super comfortable in particular the very wide footwell which allowed me to catch a few hours sleep, arrived right on schedule and cases were delivered very quickly. would definitely fly jal again in the future.",Business Class,1,True,379,1.0,1.0,1.0,1.0,Boeing 788,Business,Tokyo to Singapore,October 2022,1.0,Not informed,Japan Airlines,Japan,False
