date,header,rating,content,seat_type,value_for_money,recommended,id,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2019-09-10,I didn't get any money back,3.0,new york to moscow. i paid extra for seats before our trip to moscow. my selection was 18 g and 18 f for both flights. but we received boarding passes for 23 row seats instead of 18 row. 23 is a lavatory row. i paid for service which have not been provided. i contacted aeroflot for refund but i didn't get any money back.,Economy Class,3.0,False,529,1.0,2.0,2.0,2.0,Not informed,Family Leisure,New York to Moscow,September 2019,1.0,-1.0,Aeroflot,Russia,True
2019-09-10,One of the best flights,10.0,"vladivostok to moscow. very pleasant surprise, one of the best flights i've recently had. aircraft was a bit dated but very comfy with a decent legroom. being 6'3"" i didn't find it uncomfortable on 8 hours flight. the food is great, drinks selection could be better but nevertheless was ok. toothbrush as well as slippers and eye-masks were provided which made the flight much better.",Economy Class,5.0,True,530,5.0,5.0,5.0,5.0,Boeing 777,Couple Leisure,Vladivostok to Moscow,September 2019,5.0,-1.0,Aeroflot,Russia,True
2019-09-12,Forced to buy a new ticket,1.0,"i missed my connecting flight to istanbul on sept 6th after a delayed flight from los angeles. i arrived at the boarding gate 21 minutes before departure time after a long security and passport control line but i was denied for boarding because the gate was already closed. the staff at the boarding gate was very unfriendly and did not help me and 5 other people who missed the same flight. all of us went to the ticket office and were forced to buy a new ticket. the penalty payment wasn’t even accepted and i had to pay additional 15157 russian rubel for the new boarding pass.  they told me that i can only complain on the website and request my money back. when i arrived in istanbul, my luggage had been left in moscow. their only job was to get me into this connecting flight without additional fees and also not to leave my luggage in moscow, but they did - my luggage finally arrived 2 days later in the evening. my porcelain vaze from fort lauderdale/america was broken and cost me about 152$. this trip with aeroflot was a huge mistake and also a big disappointment.",Economy Class,1.0,False,531,1.0,1.0,-1.0,-1.0,Not informed,Solo Leisure,Los Angeles to Istanbul via Moscow,September 2019,1.0,-1.0,Aeroflot,Russia,True
2019-09-13,Stood in line for at least 50 minutes,2.0,"moscow to nalchik. i flew abroad with many foreign companies, but i never saw that the registration of passengers and baggage was so slow (my granddaughter and i stood in line for at least 50 minutes, despite the fact that the line was not so long). for all the time in the queue there was not a single announcement about the beginning or end of check-in for flights, which i initially did not pay attention to, but which probably played a decisive role in what happened. having pre-registered online, i did not manage to check in my luggage until the end of registration. when it was my turn, they suggested that i fly without baggage. as a result, my granddaughter, 14 years old, who had no luggage, flew out alone, while i reissued a ticket at the ticket office the next day (august 8), for which i paid 5520 rubles. in addition to me, other people with similar stories crowded around the ticket office and they all asked the same questions: “why don't they announce the end of registration? why are company employees working so slowly?” i want to ask one more question: ""why do the tickets indicate only the time of boarding the plane, but there is no time to complete the registration?"" i believe that a decent airline would return the money to me (i filed a complaint with the company), but aerofot refused to do this.",Economy Class,1.0,False,532,3.0,4.0,3.0,1.0,Not informed,Family Leisure,Moscow to Nalchik,August 2019,1.0,4.0,Aeroflot,Russia,True
2019-09-17,Leg room was very good,6.0,"barnaul to vienna via moscow. it was the first routing on aeroflot for me in many years and i was keen to see if and how their product has changed over time. i had flown the route vie-svo-bax a week before as well. all sectors were operated by boeing 737-800 aircraft and the planes seemed to be in very good condition from outside and in the cabin. leg room was very good for economy class, the flight attendants were helpful and service was done in a professional manner. on the flight from moscow to vienna several passengers who were influenced by alcohol already when they boarded became a nuisance to all others. they disturbed other guests  and started to threaten their neighbours after landing in vienna. the crew did not react to this and even sold alcohol to them. this event had a negative impact to my personal feeling of safety.",Economy Class,4.0,True,533,5.0,3.0,4.0,-1.0,Boeing 737-800,Couple Leisure,Barnaul to Vienna via Moscow,September 2019,4.0,-1.0,Aeroflot,Russia,False
2019-09-18,Never forget their kindness,10.0,"seoul to minsk via moscow. i had a booking that involved two airlines and three layovers, and when i came to check in in the city of origin, it turned out i needed a visa to make the first layover. a visa i didn't have. aeroflot (the second airline) agreed to take my luggage from the first airline so that i wouldn't need to go through passport control and pick up my luggage and then check in again to continue my journey. i will never forget their kindness. moreover, on the second leg of my journey i had a problem with my ticket (bought through the agent, not from the airline) and the manager andrei in seoul check in desk went the extra mile to call the agent on my behalf and try and solve the problem, and in the end helped me to buy a new ticket all the way being calm, supportive and professional. the more i fly aeroflot, the more i feel secure that i will always be taken care of.",Economy Class,5.0,True,534,5.0,5.0,5.0,5.0,Not informed,Solo Leisure,Seoul to Minsk via Moscow,September 2019,5.0,-1.0,Aeroflot,Russia,True
2019-09-19,Exceeded my expectations,10.0,washington dc to moscow. very pleased with this airline. in-flight food / service / entertainment was top notch and exceeded my expectations. the aircraft was also new with generous leg room. thanks aeroflot!,Economy Class,5.0,True,535,5.0,5.0,4.0,5.0,Not informed,Business,Washington DC to Moscow,September 2019,5.0,-1.0,Aeroflot,Russia,True
2019-09-23,Charge me for my carry on luggage,1.0,"ho chi minh city to verona via moscow. i have been charged at the airport 200 euros for a 23 kg piece of luggage. i paid for extra pieces 400 euros total. not happy about that, the awful personnel at ho chi minh city airport wanted to charge me 200 euros for my carry on luggage because it was 2 centimers too big. never again aeroflot, change gear saigon.",Economy Class,1.0,False,536,1.0,1.0,-1.0,-1.0,Not informed,Solo Leisure,Ho Chi Minh City to Verona via Moscow,September 2019,1.0,-1.0,Aeroflot,Russia,True
2019-09-28,Stalled for 2 hours without any announcements,2.0,"flew st petersburg to moscow via new delhi. the flight was stalled for 2 hours without any announcements. half the cabin crew failed to give any substantial reason. after 2 hours we were told to de-board as the flight is delayed for another hour because of a passenger who failed to board and his luggage was onboard. after creating an utter chaos of 15 minutes with people standing and removing cabin bags, another announcement was made that now the flight was ready to take off. there was absolutely no reason as to what was happening. i understand there is a reasonable language barrier but for an international carrier it is unacceptable. will never recommend aeroflot.",Economy Class,1.0,False,537,1.0,1.0,1.0,1.0,Not informed,Family Leisure,St Petersburg to Moscow via New Delhi,September 2019,2.0,-1.0,Aeroflot,Russia,True
2019-10-08,"On time, with good food and comfort",6.0,"new york to nursultan return via moscow. review covers svo-jfk, su100/24sep as this was the best of the four flights. ground staff in all cities are surprisingly professional. flights board well in advance of departure and airplanes, when loaded, depart. schedules are not padded for time and flight time is accurate. premium economy is excellent value with comfortable seats, decent amenities, and big, filling meals. the only alcohol served is beer and wine; drinks service is followed immediately with meal. oddly, the second meal on both transatlantic flights is served 3 hours before arrival which interrupts the chance for some hours of sleep. announcements are continuous and interrupting; first, pre-recorded russian/english followed by crew russian/english announcements repeating the same message. crews are typical, ranging from disinterested senior to pleasant, willing, smiling junior cabin staff. services svo-tse-svo on airbus equipment with no ife are similar with nice food, disruptive announcements and decent level of comfort. svo is sprawling, transiting without visa is easy but you cannot linger between flights due to crowds and distance. aeroflot was ok .... on time, with good food and comfort. the nonstop announcements and timing of meal services however are offputting and would cause me to look at other airline options.",Premium Economy,4.0,True,538,3.0,3.0,3.0,3.0,Boeing 777-300,Business,New York to NurSultan via Moscow,September 2019,3.0,-1.0,Aeroflot,Russia,True
2019-10-10,Very robust high-quality product,10.0,"flight from moscow svo to paris cdg, approximately 3 hours long. hassle free boarding. very attentive cabin crew. clean cabin. fas kept working with passengers throughout the flight. the seats are wide and comfortable, uncomparable with pitiful masquerading of business class by other european airlines. full scale lunch: scallops with cucumber spaghetti and salmon with wild rice were sublime. grand cru champagne and a variety of wines. overall impression: very robust high-quality product from aeroflot, exemplary for other european carriers.",Business Class,5.0,True,539,5.0,5.0,5.0,-1.0,A320,Business,Moscow SVO to Paris CDG,October 2019,4.0,-1.0,Aeroflot,Russia,True
2019-10-18,Terrible service on arrival,3.0,vienna to moscow. terrible service on arrival to their home airport of sheremetyevo. theyparked the aircraft at terminal b which is on the opposite side of the airfield from the planned arrival terminal (e). then they’ve boarded the passengers into the bus and took on 25 minutes ride around the airstrip. overall it took 40 minutes from the moment the pilot announced that the aircraft is at the parking position till i’ve finally reached the terminal,Economy Class,2.0,False,540,4.0,4.0,-1.0,-1.0,A320,Business,Vienna to Moscow,October 2019,1.0,-1.0,Aeroflot,Russia,True
2019-10-19,Not allow me to select seats,1.0,"moscow to los angeles. the airline did not allow me to select seats for my upcoming flight, but offers an option to reserve 24 hours in advance. i was flying with a family member who was able to select their seat without a problem. when it was my turn to do the same (we did it at the same time from the same computer) the system would not allow me to do it. after checking the info we decided to call their customer service. the associate  did not offer help. after admitting that all of our info is entered correctly, they told us that we need to use a different version of their software.  no resolution was offered, myself and my family member flew in different ends of the plane.",Economy Class,1.0,False,541,-1.0,-1.0,-1.0,-1.0,Not informed,Family Leisure,Moscow to Los Angeles,October 2019,-1.0,-1.0,Aeroflot,Russia,True
2019-10-21,Staff were relatively unfriendly to me,2.0,"london to seoul via moscow. i was delayed due to the cyclone hitting south korea at the time of the flight. however, the service and unfriendliness of the staff have left a bitter taste. we arrived at about 19:30. there was very little information provided. they were arranging a hotel to stay for the night, but could not announce that until 22:00. they then took the delayed passengers upstairs and left us there for a further hour with no information. they then collected us, but we then wait another hour until the coach finally came to take us to the hotel. once at the hotel, they let us in, in small groups. we then had to be paired with strangers in one room, but that took forever. we finally made it into a hotel room at 02:00 with the flight scheduled for 05:55. they were arranging collection at 04:00, so with only 2 hours to rest, it was a terrible experience. the staff were apathetic toward all the passengers affected. they did not seem to care and just left us all confused and without information. the flights themselves were okay, but the staff were relatively unfriendly to me. i would not recommend aeroflot. there are better long-haul carriers for a little extra money. do yourself a favour and spend that little bit more for better comfort and service.",Economy Class,2.0,False,542,2.0,2.0,2.0,2.0,Not informed,Solo Leisure,London to Seoul via Moscow,October 2019,1.0,-1.0,Aeroflot,Russia,True
2019-10-23,Aeroflot improved a lot,10.0,"i was flying from prague to cairo via moscow, the staff are professional and nice, good value for money, food was nice , cabin was clean, aeroflot improved a lot.",Economy Class,5.0,True,543,5.0,5.0,4.0,-1.0,A320,Solo Leisure,Prague to Cairo via Moscow,June 2019,5.0,-1.0,Aeroflot,Russia,True
2019-10-24,Adequate snack was provided,7.0,warsaw to moscow with aeroflot. there were no problems at check in which was prompt and without problems. we were late taking off and landing and given slow immigration control and luggage delivery in moscow i only just managed to catch the last aeroexpress service to the city centre. cabin crew spoke adequate english and announcements were in russian and english. an adequate snack was provided. as expected there was no inflight entertainment.,Economy Class,4.0,True,544,3.0,4.0,3.0,-1.0,Boeing 737-800,Solo Leisure,Warsaw to Moscow,August 2019,2.0,-1.0,Aeroflot,Russia,True
2019-11-27,They are a pure disaster,2.0,"aeroflot has two faces. when things run smoothly, they are okay, but when you have a problem with them, they are a pure disaster. i flew with my family from asia to sweden, via moscow. even though we had more than an hour of waiting in moscow none of our luggage arrived with us in sweden. we reported it. aeroflot was extremely unclear about where and when the luggage would come, and they were unable to locate it, until it, different days, arrived in sweden. it then turned out that one of our hard samsonite suitcases had a hole in it. it was too big to be acceptable and i therefore made a claim to aeroflot, in accordance with their procedure. they answered me that i should send original documentation to moscow. i did so, but was careful enough to make copies of everything. a couple of days later they just closed my claim, without any further explanations. after that i have contacted them a large number of times, making new claims referring to the original one and so forth. when they noticed that i did not give up, they tried a new strategy – to not answer. after months of waiting, i contacted them again, and actually got an answer: that they had increased their own handling time, according to the russian law (they said), with another 30 days. then it was silent again. next time i contacted them they told me to make a new claim, since the first one was not treated! when i said i did not want to they referred to the swedish aeroflot office, which in turn told me to send the claim to them. but when the swedish office answered to my claim it was with the information that they would not handle the case. indeed, i have to communicate with the moscow office, they told me. aeroflot clearly have no intention whatsoever to give me any compensation. if you think that your suitcases and luggage is not so much to care for, you could buy a ticket with aeroflot, but if you have any luggage that has a value you should think more than once - and then use another air flight company.",Economy Class,1.0,False,545,3.0,3.0,3.0,2.0,Not informed,Family Leisure,Hanoi to Stockholm via Moscow,July 2019,3.0,1.0,Aeroflot,Russia,True
2019-12-09,I strongly recommend aeroflot,10.0,"paris to phuket via moscow, economy class, dec 4th 2019. frequent flyer with aeroflot for nearly 3 years now, all i can say is that i'm fully satisfied with them. swift priority check-in and security check in paris via dedicated lanes for frequent flyers. lounge access. fly attendants very welcoming, helpful and genuine. space + seat (front row) and economy seat with good width (18') and pitch (32') - aeroflot is one of the very few airlines to still give 18 inches width (most nowadays give 17"" or less). moscow airport is quite good, the various lounges for frequent flyers / business passengers are really excellent. arrived on time and relaxed to phuket. had only once in 3 years a delayed luggage (was delivered 48 hours latter to my door in paris, free of charge to me). overall an excellent airline and i strongly recommend aeroflot.",Economy Class,5.0,True,546,5.0,5.0,5.0,5.0,Boeing 777,Solo Leisure,Paris to Phuket via Moscow,December 2019,4.0,-1.0,Aeroflot,Russia,True
2019-12-14,Very polite and helpful,9.0,"warsaw to moscow return. standard in economy class is better than in lh, or lot. we got a tasty sandwich, apple, and choco wafel. for drink, selection of juices, tea & coffee were served, in moscow free newspapers and magazines. the aircraft was extremely clean. flight attendants were very polite and helpful and very well organized however, the aircraft was near full. ground service in moscow is organized better than in e.g. cdg, or lyon. in all airports you have to wait in the lines for passport control, it usually takes about 20 - 30 minutes, but in waw was 20 also. from the airport is a very comfortable train to the center.",Economy Class,3.0,True,547,4.0,5.0,4.0,-1.0,A320,Solo Leisure,Warsaw to Moscow,December 2019,4.0,-1.0,Aeroflot,Russia,True
2019-12-25,Cancel my booking with a refund,1.0,"amsterdam to hong kong via moscow. 13 days before my departure date, i got a message that my flight was canceled and an alternative flight was offered to me with a departure date which was 1 day earlier than my original flight. although it was very inconvenient, i agreed on taking the alternative flight. then 5 days before my flight, i got the message that my alternative flight was full and there was no other option then to cancel my booking with a refund. i was therefore forced to find an alternative flight myself within 5 days.  i did manage to find an alternative flight but it cost me way much more than what i originally booked.",Economy Class,1.0,False,548,-1.0,-1.0,-1.0,-1.0,Not informed,Solo Leisure,Amsterdam to Hong Kong via Moscow,December 2019,-1.0,-1.0,Aeroflot,Russia,True
2020-01-05,Not allowed to change seats,1.0,"ho chi minh to amsterdam via moscow. we paid 100 euro more to select seats, with this i hoped that i would be able to book the extra leg space, i would not even mind to pay again a bit extra, this was not possible, we called with the airline and asked if they could book them for us. this was not possible, we should do this at the airport 24 hours before check in, we went to the airport to arrange this, this was not possible, we should do this in moskou. there we had 1.5 hour transfer time. next day we checked in and we will fix the extra leg space in moskou, when we arrived in moskou we had to wait in a line, because of a delay we had 45 minutes transfer time. at the transfer desk we tried to get the extra legspace.  during the flight there were many rows with the extra legspace free. i was not allowed to change seats. for the way back we managed it differently, we went again 24 hours before to the airport... no aeroflot desk.. for this flight back we managed it. with good mood at the gate the new hell starts .. 1 hour delay because of cleaning the plane and we had again 1.5 hours to transfer - arrived moscow 35 mins late. hour long flight in stress because of the staff who can only say you go to transfer desk.",Economy Class,1.0,False,549,1.0,1.0,-1.0,-1.0,Not informed,Couple Leisure,Ho Chi Minh to Amsterdam via Moscow,January 2020,1.0,-1.0,Aeroflot,Russia,True
2020-01-07,Smiling and attentive cabin crew,6.0,"moscow to helsinki with aeroflot. relatively good flight: waiting for check-in took ~15min, then it was very fast. flight on time, relatively comfortable seats, legroom decent, smiling and attentive cabin crew. negative point: the snack served on board was a sandwich with beef, with no other alternatives - airlines should make an effort to at least offer two options (meat / non meat).",Economy Class,4.0,True,550,3.0,4.0,2.0,-1.0,Not informed,Solo Leisure,Moscow to Helsinki,January 2020,3.0,-1.0,Aeroflot,Russia,True
2020-01-07,Suitcase was also broken,2.0,"london to hong kong via moscow. experience on board the plane was fine i was actually pleased with this. but upon arriving to my destination i was told 1 of my suitcases had not arrived and i will receive it the next day, then when my first case arrived one of the bottom wheels had been smashed off.! the next day when my other suitcase had arrived and been delivered to my home address this suitcase was also broken.",Economy Class,1.0,False,551,3.0,3.0,3.0,3.0,Not informed,Solo Leisure,London to Hong Kong via Moscow,January 2020,1.0,-1.0,Aeroflot,Russia,True
2020-01-08,I tried to change the meal,1.0,tel aviv to moscow. i ordered diabetic meal which was just not edible for me. when i tried to change the meal for the flight back they said its not possible because its 24 hours before the flight. i don't think 24 hours notification is unreasonable for changes about food.,Economy Class,3.0,False,552,3.0,2.0,1.0,3.0,Not informed,Solo Leisure,Tel Aviv to Moscow,January 2020,1.0,3.0,Aeroflot,Russia,True
2020-01-20,Not a single goodwill action,2.0,"irkutsk to moscow on su1443. they re-scheduled a flight 3h30 later than it was supposed to be. aeroflot tends to forget that people pay to get on a certain schedule, to arrive at a certain time. in my case, i had further connections to take and i reached the gate on time. delays happen to every companies. however, aeroflot did not offer to change the booking as such a delay may cause me to miss connections, and with an expiring visa, being trapped din russia is the last thing i hope at the end of my holiday. no refreshments at the airport provided by aeroflot, no information about the updated check-in time.  not a single goodwill action. i won't travel by aeroflot anymore.",Economy Class,4.0,False,553,3.0,1.0,2.0,-1.0,Boeing 737 800,Solo Leisure,Irkutsk to Moscow svo,January 2020,2.0,-1.0,Aeroflot,Russia,True
2020-01-29,Bag being 3cm too large,2.0,"athens to moscow. rude customer service to me, and for my bag being 3cm too large, they made me check my bag and pay 100€.",Economy Class,2.0,False,554,1.0,1.0,1.0,-1.0,Not informed,Solo Leisure,Athens to Moscow,January 2020,1.0,-1.0,Aeroflot,Russia,True
2020-02-06,Laptop backpack was too bulky,1.0,"amsterdam to hanoi via moscow. the airline staff weighed my suitcase and backpack and threatened to not be allowed to board for the reason that my laptop backpack was too bulky and my hand suitcase was 1kg more than the allowance, they said that the flight was full. i told him i checked in from amsterdam and all my hand luggage was fine, what can i do now, can i pay for this. he literally shouted ""you have 3 minutes to throw away your stuff now or you stay in moscow tonight!"".  i had to throw away some of my clothes, bag of cosmetics,  book, notebook, bag of socks from my hand luggage and backpack.  then they finally let me pass, i went on to the plane and waited until everybody has boarded to see the whole plane was at least 20% empty seated? their staff cannot treat its client this.",Economy Class,3.0,False,555,3.0,2.0,2.0,2.0,Not informed,Solo Leisure,Amsterdam to Hanoi via Moscow,February 2020,1.0,-1.0,Aeroflot,Russia,True
2020-02-07,Gave me value for money,7.0,"new york to delhi via moscow. the major reason behind traveling in aeroflot is cheaper fare for the last minute booking. although the service quality was not very good it gave me value for money. the check in process was smooth and departing terminal was quite empty. check in agent was courteous. cabin crews were helpful but language was the bar.  the food quality was not so good. particularly for the svo-del flight. not only the quality, but also quantity was very low.  the inlfight entertainment was not good for non-russian passengers. lthough they provides wifi connectivity, but no free data. also, data was costly. it would be good to have a small amount (may be 20 mb) of free data.",Economy Class,5.0,True,556,4.0,4.0,2.0,1.0,Boeing 777  / A330,Solo Leisure,New York to Delhi via Moscow,November 2019,5.0,1.0,Aeroflot,Russia,True
2020-02-11,So unfriendly to me,1.0,"phuket to oslo via moscow. the crew on board were so unfriendly to me, and the ground crew were worse. i have never had such a negative experience with any airline. they were not lifting a finger to help me, even when the flight was delayed and security process on transit was so slow that we missed our flight. they had no procedure of how to take care of passengers that missed their connection flight, and we were stuck at moscow airport with two toddlers. my advise is simply to stay away.",Economy Class,1.0,False,557,1.0,1.0,1.0,-1.0,Not informed,Family Leisure,Phuket to Oslo via Moscow,January 2020,1.0,-1.0,Aeroflot,Russia,True
2020-03-02,Cannot thank you enough,10.0,"london to dubai via moscow. i would like to take this opportunity to thank you for the service provided from staff when buying our ticket at heathrow terminal 4. the service is second to none. when we got to dubai was brilliant as per your advice, we are welcomed from the immigration and no trouble at all. we cannot thank you enough and staff at heathrow are an assets to aeroflot. definitely will visit moscow next time with your company!",Economy Class,5.0,True,558,5.0,5.0,5.0,5.0,Not informed,Family Leisure,London to Dubai via Moscow,February 2020,5.0,-1.0,Aeroflot,Russia,True
2020-03-04,Cabin crews pleasant and working hard,9.0,"ljubljana to moscow. both flights on time. cabin nice and fresh, seating much better than average in economy. to my surprise, aeroflot introduced hot meals also for flights of less than 3 hours. menu card for lunch with 2 options and in return for breakfast with 3, meals nice and tasty. cabin crews pleasant and working hard. overall, great flights. the only problem is that they do not send relevant information to passengers, e.g. 24 hours before departure the departure terminal in the mail from aeroflot was f, which was wrong, the departure terminal was actually d, a very different one far away. still, when it comes to economy product aeroflot and turkish stand out from the rest in europe.",Economy Class,4.0,True,559,5.0,5.0,5.0,-1.0,A320,Solo Leisure,Ljubljana to Moscow,March 2020,4.0,-1.0,Aeroflot,Russia,True
2020-03-06,Recommend them highly,9.0,"bucharest to moscow. my first time ever with aeroflot and thoroughly enjoyed it. i can honestly say some of the best cabin service i have received anywhere. cabin staff were friendly and warm and accommodated all requests and did everything with confidence and style. all were also immaculately attired and turned out. for a three hour flight, not overly long, they got in three services, a food run, then tea and coffee and duty free and made it look easy. i also loved the sukhoi superjet (ssj100) despite all the stories about it. i chose to fly it deliberately, as i wanted to see for myself what it was like. great little regional commuter. i found it very comfortable inside with ample leg room and a rear toilet that was huge - larger than on some big wide bodies. plane was also very clean inside. no ife but to be expected on short haul regional commutes and didn't phase me and didn't expect any. so my overall experience with aeroflot from bucharest to moscow return, was outstanding and enjoyable and i can't think of anything to mark down. i will be flying with them again and will try a longer haul on a different aircraft to see how it compares. based on two flights though, i would recommend them highly.",Economy Class,5.0,True,560,4.0,5.0,4.0,-1.0,Sukhoi Superjet - SSJ100,Solo Leisure,Bucharest to Moscow,December 2019,4.0,-1.0,Aeroflot,Russia,True
2020-03-08,Fantastic customer services,10.0,"lyon to moscow via delhi. fantastic customer services. i had a cancelled flight with another operator so missed my long haul, called the free helpline and the service was excellent and every easily resolved. i have flown a few times with aeroflot and have always been very surprised at how good and easy the customer services are. thankyou",Economy Class,5.0,True,561,5.0,5.0,5.0,5.0,Not informed,Solo Leisure,Lyon to Moscow via Delhi,February 2020,5.0,-1.0,Aeroflot,Russia,True
2020-03-19,Not very welcoming to me,2.0,"athens to moscow. a320 economy seats of a new type, very thin, hard. sitting on these is not convenient. the choice of food was not great. stewardesses were not very welcoming to me.",Economy Class,1.0,False,562,1.0,2.0,1.0,-1.0,A320,Solo Leisure,Athens to Moscow,March 2020,2.0,-1.0,Aeroflot,Russia,True
2020-03-19,Stewardesses are good,2.0,"hong kong to moscow. business class was very outdated, the seats are old.  narrow seats, sometimes not fully disclosed. the food menu and quality is average. stewardesses are good.",Business Class,2.0,False,563,2.0,4.0,2.0,2.0,Boeing 777,Solo Leisure,Hong Kong to Moscow,November 2019,1.0,-1.0,Aeroflot,Russia,True
2020-03-20,Will never fly with them again,2.0,new york to tel aviv via moscow. i paid $150 for upgrading from the economy to premium economy. the flight was full and there was no place in premium economy so they gave me a regular seat in economy. i contacted the flight attendant to refund the money i paid for the upgrade and she referred me to a customer service i called customer service twice and mail them about what happened and they obviously ignored and said they don’t know what i am talking about. i have been waiting a year for a refund! i will never fly with them again!,Economy Class,1.0,False,564,1.0,1.0,-1.0,2.0,Not informed,Solo Leisure,New York to Tel Aviv via Moscow,April 2019,1.0,1.0,Aeroflot,Russia,True
2020-03-24,They have a bad pillow,2.0,moscow to st petersburgh. a new a350 plane with business class suites. they have a bad pillow which i do not find comfortable and a a bad blanket.,Business Class,1.0,False,565,3.0,4.0,1.0,3.0,A350-900,Solo Leisure,Moscow to St Petersburgh,March 2020,1.0,-1.0,Aeroflot,Russia,True
2020-04-04,I really liked the service,8.0,moscow to hanoi. i really liked the service. clean cabin. nice and comfortable seats. very punctual. the entertainment had movies and sitcoms in several languages. they offer pillows and blankets. a complimentary amenity kit is offered as well. i liked the menu which was handed out pre flight and the food options. enjoyed it.,Economy Class,5.0,True,566,5.0,5.0,4.0,4.0,Boeing 777-300ER,Solo Leisure,Moscow to Hanoi,September 2019,5.0,1.0,Aeroflot,Russia,True
2020-06-03,Offer me to use a voucher,1.0,purchased full fare economy refundable ticket and upgraded to business class using my su bonus miles. flight was cancelled by aeroflot. to date unable to get my refund despite numerous calls to aeroflot call center. all they are trying to do is offer me to use a voucher despite my ticket fare being subject to a full refund. no timeframe given as to when the refund will be processed. in addition my upgrade miles are also not processed and returned to my account yet. aeroflot has strict rules when you are buying and paying but they seem not liable to follow any binding rules with regards to refunds.,Business Class,1.0,False,567,-1.0,-1.0,-1.0,-1.0,Not informed,Business,Moscow to Bangkok,April 2020,-1.0,-1.0,Aeroflot,Russia,False
2020-06-23,Flight was officially canceled,1.0,"vilnius to tokyo via moscow in january 2020 was a nightmare because my luggage was damaged and i spent about a month contacting them for compensation and i've got none. nonetheless, customer support at moscow airport doesn't care. while people were rushing and had urgent questions, all 3 women at the counter just put a ""break 15min"" sign and left. i had a ticket back to lithuania on june 6th from tokyo, through moscow. i knew that the flight will be canceled because lithuania embassy information was 100% sure that borders will be closed for traveling from moscow until july 1st. however, when i called airline, they said that it's not true, and they are not sure about that, i still canceled my flight, because i always buy flights with cancelation option. (flight was officially canceled just a couple days before the departure). their policy says that return takes around 10 working days. its been a month and all they say is wait. even customer support on the phone is poorly mannered. i understand that this epidemic time is very bad for airlines, but it is not a customer problem.",Economy Class,3.0,False,568,3.0,1.0,3.0,3.0,Not informed,Solo Leisure,Vilnius to Tokyo via Moscow,January 2020,1.0,-1.0,Aeroflot,Russia,True
2020-08-06,Wait 3 years for a refund,1.0,"having had our flights cancelled due to covid, we were advised we could have a full refund. several emails and calls to call centre confirmed the refund would be processed. initially we would have the refund in 5-10 days, then 30 days then they could no longer give a time frame but rest assured our booking was in a special queue to be refunded. flash forward to today, received an email stating we were getting a voucher. that’s it. contacted call centre again who are now saying we can rebook or wait 3 years for a refund. appalling customer service throughout this whole situation, €1000 down the drain as will not be flying anywhere during the voucher validity. i don’t see how you can confirm a refund is being processed then turn around and say it’s no longer an option. shameful company, would not deal with them again in future even if it was my only option.",Economy Class,1.0,False,569,-1.0,-1.0,-1.0,-1.0,Not informed,Couple Leisure,Hanoi to Dublin via Moscow,April 2020,-1.0,-1.0,Aeroflot,Russia,True
2020-08-10,Refunded fully the ticket costs,10.0,aeroflot refunded fully the ticket costs by clicking only only button. the process was easy and fast. my flight was not cancelled it’s just due to the new quarantine rules in the country of arrival i had to cancel the ticket. i was surprised and please to see how easy and fast the refund process is. other airlines offer vouchers or refund only 30% of the ticket price whereas aeroflot did it  on their website and refunded the full fare paid. i am very pleased with the service and would be happy to book again.,Economy Class,5.0,True,570,-1.0,-1.0,-1.0,-1.0,Not informed,Family Leisure,Moscow to London,August 2020,-1.0,-1.0,Aeroflot,Russia,True
2020-08-19,Keep saying my refund will be processed,1.0,"my flight from madrid to bangkok got cancelled due to covid-19 pandemic, i been calling and emailing many times for 5 months, initially, they said it would take up to 10 days to process my refund, then they said they had so many cancellations and have to process each of them manually so i could take up to 2 month, called again after 2 month, they keep saying my refund will be processed buy they can't tell when. i will end up spending more money and time trying to solve this than the money spent on my ticket. they do not provide any solution, neither seem to care, they do not answer my emails. they are ghosting people trying to get them tired of calling emailing, claiming for their money, so they don't have to refund the money, offering vouchers.",Economy Class,1.0,False,571,-1.0,-1.0,-1.0,-1.0,Not informed,Solo Leisure,Madrid to Bangkok via Moscow,April 2020,-1.0,-1.0,Aeroflot,Russia,True
2020-08-22,Let registration for flight,1.0,"on 8th august, 2020 we sent 8 seafarers via aeroflot by flight su2578 to london heathrow where crew should had been departed the same day to the usa. all seafarers hold guarantee letters from agent in the usa, from company, issued tickets to the usa and valid c1d usa visas. but check-in and registration was refused by aeroflot at check-in desk and their representative at sheremetevo airport showed low competency while refusing registration. aeroflot representative denied accept immigration exemption of uk government for transit of seafarers with valid c1d visas, refused talking to company representative and was rude. on hot line of aeroflot we were told that it is unacceptable that their representative behaved like this. because of incompetence of aeroflot employee we lost lot of time and nerves. all was solved once this employee finished his working day and more informed and professional representative let registration for flight for our seafarers.",Economy Class,1.0,False,572,-1.0,-1.0,-1.0,-1.0,Not informed,Business,Moscow to London,August 2020,1.0,-1.0,Aeroflot,Russia,True
