date,header,rating,content,Seat Type,Value For Money,Recommended,id,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2019-05-29,"""food was terrific""",8,"✅ Trip Verified |  Los Angeles to Jakarta via Tokyo. The cabin crew was so friendly and polite. They smile from the heart. The food was terrific, it was amazing. I will use this airline again.",Economy Class,1,yes,317,1,1,1,1,,Solo Leisure,Los Angeles to Jakarta via Tokyo,May 2019,1,1,Japan Airlines,Japan
2019-06-11,"""attendants were incredible""",8,"✅ Trip Verified |  My first flight was from Vancouver to Tokyo and I was so disappointed in the business class not having full lay flat seats and having to step over the passenger beside me every time I had to go to the washroom. The service was mediocre at best. I felt like it was premium economy. What saved Japan airlines for me was the flight from Tokyo to Delhi. It was like night and day. The seats are 1-2-1 configuration so you have a lot of privacy. The seats had lots of storage space and the tv was huge. The flight attendants were incredible, always walking by to see if we needed anything and the bathroom was clean. I don't know why there was such a big difference in the flights. But Japan Airlines is now my second favorite after EVA Air. But beware as some planes are still the old horrible configuration.",Business Class,1,yes,318,1,1,1,1,,Solo Leisure,Tokyo to Delhi,May 2019,1,,Japan Airlines,Japan
2019-06-13,"""requested a full refund""",1,"✅ Trip Verified |  Seattle to Tokyo . We purchased an air ticket for my wife to travel to visit family in Tokyo, Japan, on JAL. The ticket was purchased via GoToGate travel - purchased on 4/3/2019 for travel beginning on 6/25/2019 at a cost of approximately $1200. Unfortunately, after booking and upon inspection of her travel document, she discovered a typographical error in her first name. On the ticket, her first name (four letters) has an extra letter (ii instead of i) rather than the correct spelling. We're not sure how this happened, and were quite surprised to see it. We made repeated attempts to rectify this situation and get the typo corrected. We contacted GoToGate by phone and email multiple times. We contacted JAL by phone and email multiple times. We drove to the airport in San Diego and asked for help at the JAL desk. We contacted Alaska Air. Though our efforts did receive some replies, none were satisfactory. The typo remains on the ticket. Given the fact that TSA or the Airline may stop her at Airport Security Screening, or stop her from boarding the flight, she is not willing to use the ticket. Therefore, we have requested a full refund for the amount of the ticket, minus an appropriate handling fee, so that her booking via Go To Gate on Alaska and JAL will available, and so that some other passenger may book travel on the seat. We believe that the airline and the travel agency have a moral obligation and responsibility to serve customers to the best of their abilities, and to rectify this kind of situation. Moreover, both the airline, the travel agency, and other customers stand to benefit by allowing the seat to be used by another customer. We are aware of the airline policies and practices regarding refunds and changes, yet we believe certain situations are exceptional and require flexibility. At this point, all we can do is chalk it up to corporate greed and feel a simmering anger over our loss.",Economy Class,1,no,319,1,1,,,,Solo Leisure,Seattle to Tokyo ,June 2019,1,,Japan Airlines,Japan
2019-06-26,"""Best airline I have ever flown""",10,"✅ Trip Verified |  San Francisco to Tokyo Haneda. Best airline I have ever flown. Economy class seats have enough of space to stretch your legs - im 5'11"", food is on business class level when compared to any US or European based carriers. 2 checked baggage pieces standard, its employees don't panhandle for extra fees. Remember all the glamour of the airline travelling from 30 years ago? It still lives on with JAL!",Economy Class,1,yes,320,1,1,1,1,Boeing 777-300,Couple Leisure,San Francisco to Tokyo Haneda,June 2019,1,1,Japan Airlines,Japan
2019-07-07,"""the seats spacious enough""",8,"✅ Trip Verified |  Osaka Itami to Sapporo. Check-in was remarkably quick and friendly. There were few passengers at the airport, possibly due to the G20 summit in Osaka at the time. Boarding was smooth, and the cabin crew were friendly and efficient. The plane was spotlessly clean and the seats spacious enough for a 90-minute flight. No food was served,  only a soft drink or hot drink. The plane was perfectly on time.",Economy Class,1,yes,321,1,1,1,,Boeing 737,Solo Leisure,Osaka Itami to Sapporo,June 2019,1,,Japan Airlines,Japan
2019-07-07,"""cabin crew were friendly""",9,"✅ Trip Verified |  Akita to Sapporo. This flight was operated by J-Air. A fast and friendly check-in was followed by an effortless, punctual and enjoyable flight. The cabin crew were friendly, although there was no onboard service on this flight (possibly due to turbulence). Baggage arrived quickly (all thoughtfully placed on the carousel with the handles facing out). I was on a train into town within 25 minutes of touch-down.",Economy Class,1,yes,322,1,1,,,E170,Solo Leisure,Akita to Sapporo,July 2019,1,,Japan Airlines,Japan
2019-07-11,"""flight attendants were courteous""",9,"✅ Trip Verified |  It is a short distance from Tokyo to Seoul (2 hours). Nevertheless, this airline flies an aircraft with full-flat, all-isle business-class seats for this route, which I liked very much. they have spacious lounge with a choice of drinks in Haneda, and flight attendants were courteous. On return at Gimpo airport, the Korean lounge was small and overcrowded. The only thing they should do is to warn business-class passengers not to slam shut their tables, because this annoys their front passengers severely.",Business Class,1,yes,323,1,1,1,1,,Business,Tokyo to Seoul,July 2019,1,1,Japan Airlines,Japan
2019-07-25,"""squeezed in a central row of four""",1,"✅ Trip Verified |  Japan Airlines business class is basically a fraud. Flying Tokyo to Sapporo business class. Seats slightly better than coach but we are still squeezed in a central row of four like sardines. No lounge access, no priority boarding, no welcome drinks, nobody would hang your jacket. There is a real business class, called first class. The pseudo business class is what, at best, other airlines call economy plus.",Business Class,1,no,324,1,1,1,1,,Business,Tokyo to Sapporo,July 2019,1,1,Japan Airlines,Japan
2019-08-19,"""this is a great airline""",9,"Not Verified |  Delhi to Tokyo Narita. The cabin crew were nice and my child was ill and they handled it professionally. The seat was amazing with lots of legroom and good reclining. They were really nice with the children and gave them little gifts. The cabin was hygienic and clean. Overall, this is a great airline.",Business Class,1,yes,325,1,1,1,1,Boeing 777,Family Leisure,Delhi to Tokyo Narita,January 2019,1,,Japan Airlines,Japan
2019-09-05,"""Legroom was spacious""",9,"✅ Trip Verified |  Osaka to Los Angeles. JAL has high quality service, and on the Boeing 777 has only 8 seats per row rather than 9 in economy class, providing additional width space. Legroom was spacious on this flight. All in all a great flight, save the delay (bit less than 1h) and the choice of movies.",Economy Class,1,yes,326,1,1,1,1,,Business,Osaka to Los Angeles,August 2019,1,1,Japan Airlines,Japan
2019-09-06,"""absolutely wonderful""",10,"✅ Trip Verified |  Frankfurt to Narita. I was impressed by JAL's product: Crew: Perfect overall. Food was served in a timely manner, with a genuine smile. Very knowledgeable about the product, can answer any question (I was impressed how a first timer in Business Class could answer about almost everything). Food is a difficult topic as some may not like Japanese food and be more satisfied with a nice piece of meat. But in terms of Japanese Cuisine, what JAL offers in business class is excellent. Rare food such as Awabi (Abalone) was even offered. I never took the western menu so I cannot comment on that. The Skysuite product is wonderful, especially on the window side. Thinking this product was introduced in 2013, it is still among the best seat on the market. Window seat offers complete privacy. All seats offer a fully flat bed which does not become narrow at your feet, and a very comfortable mattress and pillow. ANA is just catching up this year with their new product. I prefer this setup compared to the widely used reverse herringbone layout. Plane: The Boeing 787 is a great plane, although I prefer the A350 (the A350 is I think quieter). Boarding and on ground experience: JAL offers to wrap your luggage for free if you wish, which is not the case of all airlines. Check in is efficient, as well as boarding. Lounge looks good but I never drink or eat anything as I prefer to relax with a glass of water and look forward to the flight.",Business Class,1,yes,327,1,1,1,1,Boeing 787,Business,Frankfurt to Narita,April 2019,1,,Japan Airlines,Japan
2019-09-06,"""One of the best flights""",10,"✅ Trip Verified |  Los Angeles to Osaka. One of the best flights. The Boeing 777 8 seat rows provide additional side space; legroom was also large. Smooth boarding, flight attendants were very attentive, smiling and helpful. Meals were good, good selection of movies and ok for music (but very subjective). Small details that make a difference: good food, toothbrush available, snacks and drinks between meals, space.",Economy Class,1,yes,328,1,1,1,1,,Business,Los Angeles to Osaka,September 2019,1,,Japan Airlines,Japan
2019-09-10,"""highly recommend Japanese Airlines""",10,✅ Trip Verified |  Flew from Osaka to Los Angeles on 9/9/2019 at 5:25 PM boarding time. The gate agents were very helpful and friendly. I’ve never receive such great service from an international airline ever! I highly recommend Japanese Airlines and would recommend this airline to any friends or relatives.,Economy Class,1,yes,329,1,1,,,,Couple Leisure,Osaka to Los Angeles,September 2019,1,,Japan Airlines,Japan
2019-10-22,"""impressed by his devotion""",10,"Not Verified |  Tokyo to Gimhae. A few days ago I somehow lost my iPAD and personal computer at Tokyo Narita airport after I passed the security gate. I belatedly realized that they were missing from my backpack onboard my flight while taking off. After landing at Kimhae, I was greeted by  Mr Kim, a supervisor. He took the loss of my computer into his hands, helping me out from calling L&F at Narita Airport to delivering it to my hotel without much delay. I was hugely impressed by his devotion to his job and professionalism. JAL means now a little different to me after this experience!",Economy Class,1,yes,330,1,1,1,,,Business,Tokyo to Gimhae,October 2019,1,,Japan Airlines,Japan
2019-10-24,"""it's totally worth it""",10,"✅ Trip Verified |  Kuala Lumpur to Tokyo Narita. I flew economy outbound and premium economy on the return. The hard product in either cabin is right up there with the very best. pEconomy seat was spacious with generous knee and shoulder room (8-across on the 787,), the premium economy seat was a hard-shell so you could recline without seeking the blessing of the pax behind. In both cases I liked the attention to storage of smaller items (mini seat pockets etc.) Soft product is not far behind. Catering is good, with flavourful and balanced menus. In particular, the premium economy lunch featured winning entries from a public competition JAL ran, where the side dishes (3) were truly outstanding. Will be dreaming about the sesame tofu for a long time yet. Brownie points for serving hot miso soup at 38,000 feet. I also appreciated the extensive drinks menu featuring shochu, umeshu, and sake. You pay a slight premium for JAL, but it's totally worth it!",Premium Economy,1,yes,331,1,1,1,1,Boeing 787-9,Solo Leisure,Kuala Lumpur to Tokyo Narita,October 2019,1,,Japan Airlines,Japan
2019-11-10,"""on board wifi is awful""",6,"✅ Trip Verified |  Tokyo to Melbourne. On the good side, excellent seat, lies properly flat and gives great privacy for business class. Big screen tv and the supplied mattress topper is a nice touch, so comfortable. The on board wifi is awful, very slow and drops out, on the way up I couldn’t get it to connect at all but I was charged twice, on the way home there have been service issues. I ordered a meal, 45 mins later I didn’t have it, I had to go forward and ask again, they apologised then it came, twice. When finished I waited for the tray to be collected, as that didn’t happen I pressed the call bell, no one came.  It’s a pity about the service, good seat, nice clean plane just service that’s not good enough for business class prices.",Business Class,1,no,332,1,1,1,1,Boeing 787,Business,Tokyo to Melbourne,November 2019,1,1,Japan Airlines,Japan
2019-11-13,"""imposed a liquor ban on me""",1,"✅ Trip Verified |  
Tokyo to Singapore. The cabin was very warm and stuffy and no improvement was made after feedback to cabin crews. The cabin crews imposed a liquor ban on me when I only drank 6 cans of beer. I was neither drunk or behaving disorderly to warrant such a ban. I have flown in many airlines and this was the first time that I was humiliated with a liquor ban.",Economy Class,1,no,333,1,1,1,,,Family Leisure,Tokyo to Singapore,November 2019,1,,Japan Airlines,Japan
2019-11-20,"""Had a great experience""",10,"✅ Trip Verified |  Chicago to Tokyo Narita. Had a great experience with JAL. Legroom was generous. Seats were well designed. Food was tasty and plentiful. Staff were very helpful and pleasant to deal with. When we almost missed the cutoff time for checked baggage, we received help from a supervisor to get our bags checked in by her personally. JAL made my partner's first trans-Pacific flight an easy experience. My only criticism is that the selection of English movies wasn't very recent.",Economy Class,1,yes,334,1,1,1,1,,Couple Leisure,Chicago to Tokyo Narita,November 2019,1,1,Japan Airlines,Japan
2019-11-20,"""great impressions and respect""",8,"✅ Trip Verified | Tokyo Narita to Busan. This return flight in October gave me great impressions and respect for Japan Airlines. The highlight was the presentation and quality of the meal. The Busan bound flight had a beautiful bento box presented like a gift! Food inside was the yummiest airplane food I've ever tasted! In both flights, I had the luck of sitting on exit row seat. However, the width of the seat gave a cramped feeling. The aircon didn't work well. Interior tapestry was worn and old. The service and politeness from the flight attendants was amazing though. The Tokyo bound flight was delayed by 5 hours due to typhoon. The JAL staff at Busan airport worked so hard with good organization skills to keep every passenger informed, providing extra support, and apologizing at times with bows, even after arrival in Tokyo. This and many other factors - no wonder JAL is a 5-star airline!",Economy Class,1,yes,335,1,1,1,,Boeing 737,Business,Tokyo Narita to Busan,October 2019,1,,Japan Airlines,Japan
2019-12-13,"""One of the best airlines I've flown with""",10,"✅ Trip Verified | Tokyo to London Heathrow. One of the best airlines I've flown with. Clean aircraft, very good food and cabin crew at your service, making sure you are comfortable and don’t need anything. And I was in Eco class. I had the chance to chat with the crew during the flight, attitude free, very simple, but sharply professional. The inflight entertainment can be improved but the essentials were there. The flight was slightly delayed but the crew on the ground kept constatant communication and we ended up landed early. I will definitely fly again with JAL.",Economy Class,1,yes,336,1,1,1,1,Boeing 787-8,Solo Leisure,Tokyo to London Heathrow,November 2019,1,,Japan Airlines,Japan
2019-12-29,"""all of the food was truly superb""",10,"✅ Trip Verified | Boston to Manila via Tokyo-Narita. The flight from Boston to Tokyo was on a B787-9, and the flight from Tokyo to Manila was on a B787-8. The flight from Boston to Tokyo was scheduled to depart in the middle of a blizzard. Unfortunately, this created some problems regarding preparing the aircraft. We eventually boarded (very quickly, as is Japan Airlines' custom). We then had to wait for a while as our plane was de-iced. We ended up leaving Boston about two hours late. However, the pilots were able to make up for one of those hours in the air, so that we only arrived about one hour late in Tokyo. Another passenger was concerned about making his connecting flight in Tokyo. A flight attendant calmly explained that he would have enough time and that they would hold the flight for him if necessary. This turned out to be unnecessary, as, to my shock, the staff at Narita basically just allowed all arriving passengers with connecting international flights to go directly into the gate area without first clearing security. This was truly a godsend and ensured that people really did make their connecting flights. And since gates weren't supposed to close until just 10 minutes before departure, this meant they did not even have to hold planes for people! As for the inflight experience, it was similar to my experiences from Manila to Boston, except that there was no last-minute snack service just before arriving in Tokyo. Instead, they offered us sweet buns midway through the flight. Again, we were served a full meal on the flight from Boston to Tokyo and on the flight from Tokyo to Manila, as well as a light meal towards the end of the flight from Boston to Tokyo. And once again, with the exception of the full meal from Boston to Tokyo, there were no choices for the meals-there was only one option. However, as usual, all of the food was truly superb. Because I was flying during a different month from my previous flights with Japan Airlines, I noticed they removed from their entertainment system a movie I had begun watching previously and had hoped to finish watching during this trip. That was disappointing. There were toothbrushes and toothpaste available in the lavatories during the flight from Boston to Tokyo, but not until relatively late in the flight. Again, flight attendants and gate staff were fantastic. Another excellent experience on Japan Airlines!",Economy Class,1,yes,337,1,1,1,1,Boeing 787-8 and Boeing 787-9,Solo Leisure,Boston to Manila via Narita,December 2019,1,,Japan Airlines,Japan
2019-12-29,"""polite, friendly, and accommodating""",10,"✅ Trip Verified | Manila to Boston via Tokyo-Narita. The flight from Manila to Tokyo was operated on a B787-8, and the flight from Tokyo to Boston was operated on a B787-9. The infamously horrible traffic in Manila made me arrive at the airport only 57 minutes prior to my departure time. I panicked! Upon arrival at check-in, though, a lady at the business class check-in desk checked me in and assured me that I would make my flight. Indeed, because Japan Airlines boarded the aircraft beginning only 30 minutes before departure and did not close the gate until 10 minutes before departure, things went just fine. I know that many airlines would not be so forgiving of a late arrival. Many airlines also would probably have lost my luggage when I checked it in so late. Not Japan Airlines! It made it all the way to Boston. As for the inflight experience, the flight attendants were polite, friendly, and accommodating. I was seated in a bulkhead seat for the first time in many years, and one of the flight attendants helped me to open up the TV monitor for that seat. The seats were very comfortable. Blankets and pillows were available on both flights. Toothbrushes and toothpaste were available in the lavatories during the flight from Tokyo to Boston. Too bad that there were no amenity kits, but it's always the toothbrushes and toothpaste that I most desire during such flights, so they just barely met my expectations there. Perhaps the least impressive part of the experience was the inflight entertainment. While I appreciated that they offered manga for people to read if they so desired, the selection of movies and TV seemed somewhat lackluster, and it was disappointing that many items were not available with English subtitles. Finally, there was the food. I was served one full meal on the flight from Manila to Tokyo and one full meal and a sort of ""light meal"" on the flight from Tokyo to Boston. We were also served packaged snacks about 35 minutes prior to landing in Boston, which seemed kind of last-minute to me and a little awkward. The full meals were truly enormous-by far the largest meals I have ever had on a flight. The one served from Manila to Tokyo was perhaps the largest of all. The entree was a sort of chicken in a creamy mushroom sauce, served with sliced carrots, sliced zucchini, and fried rice with egg and vegetables. It also came with a vegetable salad with dressing, a fruit salad, a noodle salad, a potato salad with ham and cheese, miso soup, Haagen-Daaz vanilla ice cream, a chocolate chip cookie, a bottle of water, and your choice of beverage. I found it particularly stunning that Japan Airlines has their own kiwi-apple juice blend which they call ""Sky Time Kiwi."" Wow! All of the foods I was served were delicious. One criticism I can make of the food is that with the exception of the full meal from Tokyo to Boston, there was no choice for the meal options. That is, you got what you were served. Overall, though, it was a truly Japanese experience, and it was truly excellent. I would gladly fly with them again in the future if they offer tickets at competitive prices like they did this time.",Economy Class,1,yes,338,1,1,1,1,Boeing 787-8 and Boeing 787-9,Solo Leisure,Manila to Boston via Narita,November 2019,1,,Japan Airlines,Japan
2020-01-02,"""JAL is not a disappointment""",8,"✅ Trip Verified |  Jakarta to Chicago via Tokyo. My first time with JAL is not a disappointment. The seat space is spacious and the seat is wide enough, making me comfortable sleeping during long haul flight, from Tokyo Narita to Chicago. One thing that I also love is the food quality! It is like eating in a restaurant with stars.  In my opinion, JAL's food is the best. I would definitely fly with JAL again.",Economy Class,1,yes,339,1,1,1,1,,Business,Jakarta to Chicago via Tokyo,December 2019,1,1,Japan Airlines,Japan
2020-01-03,"""e-ticket number missing""",4,"✅ Trip Verified |  Tokyo to Kuala Lumpur. This was a code share from Malaysian Airlines and there was some e-ticket number missing in one of the the 3 passenger details. The lady and her superior at check in was quite inefficient at solving the problem we had with our ticket. We were told to call Malaysia Airlines, how can JAL treat us like that. I asked the staff at check in if she could speak to my travel agent in India but she said only if the travel agent speaks in Japanese. ",Business Class,1,no,340,1,1,1,1,,Family Leisure,Tokyo to Kuala Lumpur,January 2020,1,,Japan Airlines,Japan
2020-01-11,"""JL did not disappoint""",10,"Not Verified |  Flew with Japan Airlines for first time. There was a 2 hour delay from Vancouver due to bad weather. Airline offered us a meal voucher. It was a full flight and like any other review JL did not disappoint. Staff were polite and flight was uneventful. Ground staff at Narita were very helpful and extremely polite. A few suggestions I like to make. Although there are snacks, it will be a good idea to offer hot noodles (like Cathay offers). The inflight system was mostly in Japanese but it didn't bother me, as I had my music on my cell phone.",Economy Class,1,yes,341,1,1,1,1,Boeing 767,Solo Leisure,Vancouver to Kuala Lumpur via Narita,January 2020,1,,Japan Airlines,Japan
2020-01-13,"""best economy class experiences""",10,"✅ Trip Verified | Shanghai to San Diego via Tokyo. This just might be the best economy class experiences I've had up to this point. The food was amazing - extremely delicate and exquisite. The flow of the service was great and the crew's interaction between passengers was natural and polite. Though flying in economy, I can see JAL incorporates some unique elements into the flight (such as beverages, magazines, and movies). Japan Airlines is the only airline worldwide offering a 2-4-2 config for B787. The pitch and legroom were way beyond satisfactory. Ground services were efficient in both Pudong and Narita and each boarding group was lined separately. Won't hesitate to fly with JAL in the future.",Economy Class,1,yes,342,1,1,1,1,Boeing 738 & 788,Solo Leisure,Shanghai to San Diego via Tokyo,January 2020,1,1,Japan Airlines,Japan
2020-01-15,"""seat had no storage""",3,"✅ Trip Verified |  Melbourne to Tokyo. Did not get off to a good start when Business check in was cluttered with Economy passengers, then ushered to Economy desk. Lounge was an insult to business class passengers. On board, the seat while comfortable, had no storage (window), aisles had some. First business class flight I have flown where a welcome drink was not offered. Amenity kit had no socks. I did not eat on the aircraft, but the flight crew were attentive and polite. I doubt I would choose this airline again for business class travel, which is a shame as I had previously flown Premium Economy and found them brilliant.",Business Class,1,no,343,1,1,,,Boeing 787-9,Business,Melbourne to Tokyo,January 2020,1,,Japan Airlines,Japan
2020-02-01,"""gave us no information""",1,"✅ Trip Verified |  Tokyo to Vancouver. They turned the plane around halfway to Vancouver for what they said was an injury, which didn't make any sense because if it was an emergency we could have landed in Hawaii as opposed to flying four hours back the way we came. They gave us no information, flew us to a different airport than we started in, refused to get us a hotel, and it took 12 hours for the flight to leave again, and we weren't allowed to leave the gate because it was too complicated. They refused compensation or tell us how to file a complaint. Service was horrible, little to no information, and they were still two hours late taking off on the recovery flight with us stuck in our seats on the tarmac that whole time, then it took nearly two hours to get our baggage in Vancouver. Once in Canada, a supervisor refused to tell me how I could file a claim or complaint, which is illegal. They did try to force me to accept a gift card and sign a piece of paper in Japanese, which I refused.",Economy Class,1,no,344,1,1,,,,Solo Leisure,Tokyo to Vancouver,January 2020,1,,Japan Airlines,Japan
2020-02-03,"""putting me on a Finnair flight""",1,"✅ Trip Verified |  I booked a premium economy ticket with Japan Airlines from Paris to Sydney. My flight leaving Paris with Finnair was delayed. There was only an hour between connecting flights so I missed my connecting flight from Helsinki to Tokyo. Upon arriving in Helsinki I was met by someone from Finnair who said they were putting me on a Finnair flight. I asked them what what class I was being put in as my ticket was premium economy and I knew Finnair didn't offer premium economy. They told me it was economy and that there was nothing they could do. I queried this with several people before I boarded the plane which didn't seem to go down well with anybody. I was told I was holding the plane up, to get on the plane and to contact customer service when I landed. I did get on the plane and endured 9 hours of a cramped seat. I contacted Japan Airlines when I got back to complain about this and to ask for a refund for this part of my flight. Japan Airlines have told me it is not their problem and I have to contact Finnair. I asked several questions in my letter - who decided I was being put on a Finnair flight, was Japan Airlines given the option of waiting for my flight, why wasn't I asked if I wanted to fly the next day on a Japan Airlines flight. None of these questions have been answered. I am slightly confused why I would be writing to an airline that I have not paid for a ticket to ask for a refund - ie Finnair. My tickets were booked through Japan Airlines so surely it is their responsibility to deal with issues/complaints from their tickets holders. I have written to Japan Airlines three times and got the same response each time, with one response finishing with ""I do hope you will fly Japan Airlines again"". My flight from Sydney to Paris which was actually with Japan Airlines went without a fault. They have a fantastic premium economy product. Plenty of space and legroom. Even though the food served is the same as in economy it was some of the best airline food I have tasted and the service was fantastic too. I actually thought I had found a really good value for money alternative to business class. I am aware things can go wrong and sometimes missing connecting flights is out of anyone's control. However the way my complaint has been handled left me astounded. There has been zero care factor or empathy.",Economy Class,1,no,345,,,,,,Solo Leisure,Paris to Tokyo via Helsinki,December 2019,1,,Japan Airlines,Japan
2020-02-25,"""definitely fly Japan Airlines again""",10,"✅ Trip Verified |  Tokyo Narita to Singapore. Arrived at Narita at 5:30pm to check in my luggage. Couldn’t find the business check-in and the JAL ground crew could see I was in distress from missing the flight. Pulled to her counter and helped me out along the way. Checked me in Super efficiently (less than 5 minutes) and got another ground staff to rush me to the get. Thanks to the checkin staff and the ground staff who ran me to my gate so calmly. Could see Imei (the ground crew) tried to calm me down while rushing to my gate. Excellent service. From both ground crew, will definitely fly Japan Airlines again.",Business Class,1,yes,346,1,1,1,1,Boeing 777,Business,Tokyo Narita to Singapore,February 2020,1,1,Japan Airlines,Japan
2020-03-30,"""processed 1 day before their policy update""",1,"✅ Trip Verified |  I am so disappointed with JAL charging a cancellation fee on my ticket from Melbourne to Tokyo in this time of crisis. As Australia announced a travel ban on March 17, my family and I had to cancel our trip to Japan. Upon receiving my refund in my account however I noticed that I was short $1200. Upon contacting the JAL Australia office however, I was told that there had been a cancellation fee applied, as my refund was processed 1 day before their policy update. ",Economy Class,1,no,347,,,,,,Family Leisure,Melbourne to Tokyo,March 2020,,,Japan Airlines,Japan
2020-04-22,"""best airline I have traveled with""",10,"✅ Trip Verified |  I traveled back and forth from Paris to Tokyo with Japan Airlines and it is by far the best airline I have traveled with. I am a great traveler, since I work in tourism. I found the staff at check-in and on board, welcoming, helpful, attentive and available. The meal trays were plentiful and very good as well as the snacks between each service. Finally the space between the seats is wide, which allows the legs to unfold well, the size of the screen was also perfect. I have traveled pleasantly, I would take over this company without hesitation and for my customers too. FR: J'ai voyagé en aller/retour Paris -Tokyo avec Japan Airlines et c'est de loin la meilleure compagnie avec laquelle j'ai voyagé. Je suis une grande voyageuse, puisque je travaille dans le tourisme. J'ai trouvé le personnel à l'enregistrement et à bord, accueillant, serviable, à l'écoute et disponible. Les plateaux repas étaient copieux et très bons ainsi que les en-cas entre chaque prestation. Enfin l'espace entre les sièges est large, ce qui permet de bien dérouler ses jambes, la taille de l'écran était parfait également. J'ai agréablement voyagé, je reprendrais cette compagnie sans hésitation et pour mes clients également.",Economy Class,1,yes,348,1,1,1,1,,Business,Paris to Tokyo Haneda,February 2020,1,,Japan Airlines,Japan
2020-08-02,"""Impressed with experience""",8,"✅ Trip Verified |  Bangkok to Tokyo Narita  on Boeing 777. Nice Staff. Fresh Salad, Clean Cabin Wide seat and Seat pitch. Clean Bathroom. Impressed with experience. I would not hesitate to travel with JAL in the future.",Economy Class,1,yes,349,1,1,1,1,Boeing 777-300,Solo Leisure,Bangkok to Tokyo,August 2020,1,1,Japan Airlines,Japan
2020-09-24,"""one of the truly best airlines in the world""",7,"✅ Trip Verified |  Found a great deal and flew with JAL when I traveled from southeast Texas to Singapore. JAL staff in Seattle weren't particularly friendly, but JAL staff at Narita were quite pleasant and helpful in my brief interactions with them. The quality of the meal and drinks were quite satisfactory for economy class. They had a decent selection of entertainment from around the world, including some Japanese movies that I ended up watching with English subtitles. The plane and lavatories were clean; the on-flight personnel, the utmost in being pleasant and professional. One flight attendant in particular, Cindy from Singapore, chatted with me about Singapore for a minute and wished me safe and enjoyable travels to that city. Something else: I got up and went to the toilet, and came back only to find my neck pillow missing (I'm convinced that some passenger stole it. Who does that, steal a nondescript black neck pillow?!) At any rate, I disembarked the plane after landing at Narita; right before walking out of the jetway, I still wanted to try to at least make one more effort to find that neck pillow. I explained to the flight staff that I was looking for a pillow, and it had gone missing. 5-6 flight attendants sprung into action, with me, to look for that pillow. While it was never found, I made sure to smile and say ""Thank you!"" I have a hard time imagining that that level of service would ever occur on a North American airline. The only reason that I've reduced JAL's rating from 9 to 7, is because trying to call, email or contact them otherwise through my online JAL account about changing flights is absolutely like pulling teeth (this has been a problem for a different trip than this one). JAL desperately needs to work on aspects of their off-flight customer service, at least for non-Japanese customers. Nonetheless, they're still one of the truly best airlines in the world.",Economy Class,1,yes,350,1,1,1,1,,Solo Leisure,Seattle to Singapore via Tokyo Narita,January 2020,1,,Japan Airlines,Japan
2020-11-28,"""Exceeded expectations""",9,"Not Verified |  Exceeded expectations, far better than any US airline, flew back in January 2020 before the COVID 19 pandemic. Flight attendants and ground staff were attentive, Food was flavorful, and seat was comfortable.",Economy Class,1,yes,351,1,1,1,1,Boeing 777,Solo Leisure,Los Angeles to Tokyo Narita,November 2020,1,1,Japan Airlines,Japan
2021-01-16,"""this airline deserves a five-star review""",9,"✅ Trip Verified |  Excellent food for an airplane choice. Excellent personnel at the airport. Excellent flight attendants, pleasant and polite which is very far from the standard of American Airlines. JAL pilot also greeted us politely too. In summary, this airline deserves a five-star review! Continue to be excellent!",Economy Class,1,yes,352,1,1,1,1,Boeing 777,Solo Leisure,Chicago to Manila via Tokyo,December 2020,1,1,Japan Airlines,Japan
2021-04-10,"""they can't offer me anything""",1,"✅ Trip Verified |  I was sent an email that said that my flight was cancelled. Apparently, my flight wasn't cancelled, and the exclusions were buried in the email under the change flight or get a refund section. I went online as suggested and requested a refund, only to be charged $300. I called the company and was told very rudely that I should have called first and that they'll have to call me back. No one called me back. I call again, and this person tells me that my flight wasn't cancelled. I said that I received an email to the contrary. Well, I send them that and was told that my flight isn't actually cancelled.  So, I say can I just rebook it or at least get a credit since I still plan on flying. I was told flat out no. So, even though they sent me a very misleading email, it was my fault, and they can't offer me anything. I didn't care about getting my money back. But a credit would have been nice since the email seemed designed to mislead others. I didn't even require the full credit, just something since what they did was horribly misleading. ",Economy Class,1,no,353,,,,,,Solo Leisure,Honolulu to Tokyo,April 2021,,,Japan Airlines,Japan
2021-04-21,"""best airline I have taken so far""",10,"✅ Trip Verified |  Japan Airlines is the best airline I have taken so far, and it stands out because of the consistent proactive and friendly service from crew members. They were very hardworking during the flight. I saw them walking around the cabin serving drinks and snacks to passengers who did not sleep between meal services. The toilets were kept really clean throughout the flight. Further, they turned off the personal TV of passengers who have slept to avoid disturbance to other passengers due to the light. Call button was answered within seconds. I sneezed during the flight and one of the crew members immediately popped over and asked if everything was ok and if I needed a blanket or warm water. This is economy class and I can say the service standard is better than business class of many airlines.",Economy Class,1,yes,354,1,1,1,1,Boeing 787-9,Solo Leisure,Dallas to Tokyo,April 2021,1,1,Japan Airlines,Japan
