date,header,rating,content,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Recommended,id,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2020-08-25,"""pack customers on to a bus""",1,"✅ Trip Verified |  Munich to Manchester on an EcoLight ticket. In the current world of COVID-19, i truly believe Lufthansa were a huge let down. Munich Airport is perfectly acceptable with all the safety measures in place until time to board the flight. I understand as the plane was small and unable to connect to a jet bridge, but to pack customers on to a bus with no social distancing possible was unreal, yes people are wearing masks but that's not enough. The bus was full of stickers asking you to keep 1.5m apart which was not possible as they seem to get the whole plane on one bus. The service was extremely poor only a warm bottle of water was provided but a dining service for Business Class. ",Economy Class,3,1,1,,1,no,1660,CRJ9,Couple Leisure,Munich to Manchester,August 2020,1,,Deutsche Lufthansa AG,Germany
2020-08-25,"""the service was very poor""",2,"✅ Trip Verified |  I traveled from Frankfurt to Chicago. In spite of being the only passenger the service was very poor. The flight attendant disappeared fast. Food was very poor and limited, more like Economy. There were no sanitizers in the bathroom.  My bags were last to arrive in O'Hare. ",Business Class,4,2,1,2,1,no,1661,Boeing 747,Business,Frankfurt to Chicago,July 2020,3,3,Deutsche Lufthansa AG,Germany
2020-08-26,"""practices are now like low cost airlines""",1,"✅ Trip Verified |  I used to choose Lufthansa because of the good service and reliability of their schedules. I am a regular customer on this route and I didn’t care to pay their more expensive flight ticket. However, Lufthansa practices are now like low cost airlines. They let you book a flight ticket for a very expensive price at the best schedule for you. Then, less than one week before of the flight date, they cancel your booking and put you in the flight that costed the least. I arrive to my  destination at 1am in the morning without the possibility to take any public transportation. So end up paying for the most expensive flight, original train tickets and the new train tickets. Apart from that, they use to serve some drinks and snacks. In the last year with the strikes and the Coronavirus excuses they  offer a bottle of water. Have they reduced they ticket price? Not at all. If you need to fly to Helsinki, use Finnair. More expensive? Yes. But they take responsibility for their actions.",Economy Class,1,1,1,,1,no,1662,A320,Solo Leisure,Barcelona to Helsinki via Frankfurt,August 2020,2,,Deutsche Lufthansa AG,Germany
2020-09-06,"""no other reason but to cut costs""",5,"✅ Trip Verified |  The Aspire lounge at Birmingham was open for business but Lufthansa no longer give access to business class passengers or status Miles & More members. Can be for no other reason but to cut costs and I was flying on a paid for business class ticket. Not acceptable. And for the first time (having flown this route countless times over the years) no airbridge - again, is this cost cutting? There were plenty of gates with bridges available.",Business Class,4,4,4,,4,yes,1663,A320neo,Couple Leisure,Birmingham to Frankfurt,September 2020,1,,Deutsche Lufthansa AG,Germany
2020-09-14,"""they didn't refund us anything""",1,"✅ Trip Verified |  Tirana to Frankfurt booked on non refundable tickets. Very bad customer service, we contacted many times that because of the cancellation of the Fair in Frankfurt we would not be able to go and 2 days after our flight other flights was cancelled. If we would have used the ticked we would have been stuck in Frankfurt and they didn't refund us anything, even though it was not our fault that everything was canceled we took 100% penalty. Worst customer service.",Economy Class,,,,,1,no,1664,,Business,Tirana to Frankfurt,March 2020,,,Deutsche Lufthansa AG,Germany
2020-09-21,"""All other contacts were not responded""",1,"✅ Trip Verified |  We had a trip to Japan booked from France (Marseille to Tokyo). My Japanese partner booked on ANA website and I did on LH website, the exact same flights (code-shared), on business class, each flight worth more than 2500 Euros. Lufthansa cancels the first leg of the journey, re-issued a ticket without our agreement, from Frankfurt, and changed the rest of the flight. ANA immediately notified my Japanese partner, who was fully refunded in less than 30 days. I requested a refund to LH. So far more, then 2 months later I have just received an email acknowledging my request. All other contacts were not responded. Note that I am a Star Alliance Gold pax (no use). On the other hand LH is still sending me commercial advertisement, for paying tickets to Asia, business class of course. An insult to my intelligence, as nearly all Asian countries do not allow Europeans.  With such a behavior, how can an ex-Premium airline like LH believe that we will ever fly again with them?",Business Class,,,,,1,no,1665,,Business,Marseilles to Tokyo via Frankfurt,July 2020,,,Deutsche Lufthansa AG,Germany
2020-09-30,"""small but decent meal was offered""",8,"✅ Trip Verified |  This is rather short flight - boarding and departure was on time people at the boarding desk were courteous. A small but decent meal was offered together with a choice of beverages. Lufthansa should learn to provide plain bread instead of bread with seeds. FA were very friendly. Arrival was on time : unfortunately at the airport there was a delay in delivering the luggage. Caused by a bankruptcy, Lufthansa had to take another company for ground handling - 40 minutes waiting time and despite decently labelled as priority, suitcase did arrive as one of the last ones.",Business Class,4,5,3,,4,yes,1666,a320A,Business,Frankfurt to Brussels,September 2020,4,,Deutsche Lufthansa AG,Germany
2020-10-01,"""letter in German with a full refund value""",5,"✅ Trip Verified |  I recently posted a review complaining that LH was not refunding my Business Class ticket to Japan, after having cancelled some of the included flights. 3 months later I am now pleased to receive a letter in German with a full refund value, immediately credited to my Credit Card. Note that it might be the result of a formal file that I sent which was moving to mediation with LH in Germany on this specific refunding vs voucher topic.",Business Class,,,,,1,no,1667,A320/B777,Business,Marseille to Tokyo via Frankfurt,July 2020,,,Deutsche Lufthansa AG,Germany
2020-10-02,"""I am still waiting my money back""",1,"✅ Trip Verified |  I am waiting for a 149,40€ refund from Lufthansa since end of March, when my flights were cancelled due to COVID. I have been contacting their extremely ineffective customer service for 6 months without receiving any decent feedback. I called them, emailed them, I have been called from them, at least 30 times in total. Always without results. I even got my money back from Ryanair, EasyJet and other low-cost airline companies, for flights that have been cancelled due to COVID. Lufthansa is the only airline company from which I am still waiting my money back. I used to think that Lufthansa was a serious company. ",Economy Class,,,,,1,no,1668,,Solo Leisure,Milan linate to Stockholm Arlanda,March 2020,,,Deutsche Lufthansa AG,Germany
2020-10-05,"""appalled by the attitude of this airline""",2,Not Verified |  I haven't flown yet but am appalled by the attitude of this airline. On 23.09.2020 my husband and I booked to fly Cape Town to Malaga via Frankfurt on 27-28/10/2020. This included paying for pre-booked seats on both legs. On 30/09/2020 we were rebooked by the airline with a two night layover in Frankfurt. No mention of a hotel being provided as per IATA regulations. Today I called customer service in Johannesburg as there is a flight on 29/10/2020 which connects with the second leg and this was rapidly processed with no mention by the seats. The confirmatory email arrived with no seat allocation and mention of our not having seating included. I called up customer services again and was told there was a R2 difference in price per seat so they could refund the entire cost of the tickets (read as wait many months to get our money back) and rebook and pay again. Please note the exchange rate of R19.34 to the euro. The call was cut off while I was still hanging on. No Lufthansa - even in these bad times they are other airlines available.,Economy Class,1,1,,,3,no,1669,,Couple Leisure,Cape Town to Malaga via Frankfurt,October 2020,1,,Deutsche Lufthansa AG,Germany
2020-10-05,"""Can't fault their customer service""",10,"✅ Trip Verified |  Can't fault their customer service. My wife's original flight was cancelled, I called them up and had it rebooked in under 3 minutes and got the date she wanted. No hassle. Happy customer!",First Class,4,5,,,4,yes,1670,,Solo Leisure,Frankfurt to Johannesburg,October 2020,4,,Deutsche Lufthansa AG,Germany
2020-10-07,"""I'm so upset and disappointed with Lufthansa""",2,"✅ Trip Verified | I booked a ticket with Lufthansa from London Heathrow (LHR) to Shanghai (PVG) on the 27th of October 2020. Later, Lufthansa infomed me the flight was cancelled. Lufthansa rebooked me to a Swiss Air flight on the 25th October from LHR to PVG. I also received the confirmation email from Lufthansa about my rebooking and it said my flight was confirmed. Today, I rang Lufthansa and the customer services told me my ticket with Swiss Air was not issued so I cannot take the flight on 25th October, the one I thought I was going to take. Then I rang Swiss Air and they told me my reservation is in their system but the ticket is still the old Lufthansa ticket for 27th October, so they cannot issue me a new ticket on the 25th flight. Meanwhile, I was told there was no Economy seat but Business and First on the 25th Swiss Air flight. But on the 1st of October, when the rebooking was incurred, there are plenty of economy seats on that flight. Besides, there are other flight options in October. Now, I was told there are no available flights in October. I'm so upset and disappointed with Lufthansa, this has totally disrupted and ruined my plans and it will cost me significantly. I have urgent business matters and I need to be in Shanghai on time. If Lufthansa did not provide me the false information and told me right at the beginning (on the 1st October) that the rebooking is not successful then I would still have other options. But today is the 6th October and there are no other flights! I called your customer services multiple times and they couldn't help me at all but just asked me to wait! This is truly absurd! ",Economy Class,1,1,1,1,1,no,1671,,Solo Leisure,London Heathrow to Shanghai ,October 2020,1,1,Deutsche Lufthansa AG,Germany
2020-10-16,"""Very disappointed with all the services""",1,"Not Verified |  Very disappointed with all the services starting with boarding and finishing with the customer service. They do not assume any responsibility for the incompetence of their staff, in order to verify and apply the airline regulations. This is very disappointing that a company like Lufthansa tries to blame the passengers and they don't look internally to seek if there is a problem related to the training of the employees. I would never recommend this airline and I am not travelling anymore with them.",Economy Class,2,3,1,1,1,no,1672,,Family Leisure,Bucharest to Frankfurt,July 2020,1,1,Deutsche Lufthansa AG,Germany
2020-10-17,"""grateful for the airline staff's empathy""",10,"✅ Trip Verified |  We travelled to USA from India in September 2020. After booking our International flight, including a pet dog, our party consisting of my 16 yr Son, 13 yr Daughter, 1 yr Shihtzu pet, and me, arrived into Frankfurt Airport. The connecting Airline (United) informed us that we will not be able to take our pet inflight, and would have to make arrangements such as flying her as cargo (which, being a flat nosed dog, would be a risk), or re book ourselves with Lufthansa, as it was their booking. I told my kids not to be worried or afraid. To keep the focus on the goal - which was, all of us reaching safely, home to TX, to be with my Husband. Well, we watched United Flight take off, sat down for a family talk as to the next steps. We had our tickets, pet passport, a credit card, free Wifi, our Optimism and willingness to adjust. The Lufthansa service counter Staff were awesome! They listened to our story in detail. After a conference with their Manager, we were informed that they could put us all in their flight the following morning. So, we customized our sleepover at the airport. Their reclining chairs to sleep, sandwiches carried in our bags for dinner, showers the next morning at the Airport transit hotel with great free coffee & hot chocolate. At our departure time, Lufthansa upgraded us from economy to Premium economy, giving us that much needed comfort in space. Truly grateful for the airline staff's empathy, their attitude and the human connect.",Economy Class,5,5,5,5,5,yes,1673,,Family Leisure,Bangalore to Houston via Frankfurt,September 2020,5,,Deutsche Lufthansa AG,Germany
2020-10-20,"""appreciate staff were being cautious""",1,"✅ Trip Verified |  Had all the correct documentation for entry at destination, but denied boarding. Can appreciate staff were being cautious, but caused major hassles and expenses due to missing connecting flights. Wrote to airline, but they continue to deny any wrongdoing. Poor customer service.  Why book with an airline that you don't know if they'll even let you on despite having the correct documentation? ",Economy Class,,,,,1,no,1674,,Solo Leisure,Frankfurt to Nairobi,September 2020,1,,Deutsche Lufthansa AG,Germany
2020-10-21,"""I'm fighting to get my refund""",1,"✅ Trip Verified |  This company is the worst ever ! I booked a ticket in February for a departure in August. Of course due to covid, they canceled the flight. Since then I'm fighting to get my refund. I would never fly with them again. ",Economy Class,,,,,1,no,1675,,Solo Leisure,Basel to Rio de Janeiro via Frankfurt,July 2020,,,Deutsche Lufthansa AG,Germany
2020-11-05,"""after almost 5 months - still no money!""",1,"✅ Trip Verified | Lufthansa canceled my niece's flight due to the COVID-19 pandemic. I followed all the instructions to apply for a refund. I spoke with customer service 6 times during 4 months period. Every time the representative would ensure me that the money will be in my account within two weeks. And yet, after almost 5 months - still no money! Last time I spoke to a customer representative, she gave me a bogus number to call to get me off the phone. I spoke to supervisors, I wrote to their review section. No result! Lufthansa is holding over $2,000 without any interest and no plan to return it.",Premium Economy,1,1,,,1,no,1676,,Family Leisure,Vilnius to Dallas,June 2020,1,,Deutsche Lufthansa AG,Germany
2020-11-12,"""refused to look into it any further""",1,"✅ Trip Verified |  I called to change my flight from Oslo to Stockholm after learning of new COVID restrictions in Norway. The representative told me the total of the change charges and then I was actually charged double. I called and wrote emails to dispute the double charge and they refused to look into it any further. They told me that my receipt showed the double charge and that was correct, despite me only agreeing to being charged what I was told on the phone which was half the amount I was actually charged. Second, my flight from MUC to BOI was cancelled and they didn't bother to notify me. It took months and hours on the phone with them to get a refund for the flight. I was flying with my dog and called to add her to my booking and was told the charge for her based on size and weight would be 200 USD. When I got to the airport to check her in, I was told the charge would be 440 USD. There was nothing I could do at that point but pay the higher fee. I was willing to be patient due to the COVID situation and high volumes of calls coming in, but we are 8 months in to the pandemic and a major airline like Lufthansa has had time to adjust to the environment.",Economy Class,1,1,,,1,no,1677,,Couple Leisure,Munich to Copenhagen,September 2020,1,,Deutsche Lufthansa AG,Germany
2020-11-13,"""received a refund after 8 months""",1,"✅ Trip Verified |  Book flight to Barcelona March 2020: Pandemic, requested a refund, took over 1 hour to get to a customer representative (understandable as everyone is cancelling due to COVID19). CSR said it'll be refunded in 2 weeks. April - October 2020: Called 3 additional times during this period to request a refund. CSR said it'll be refunded in 2 weeks, every single time we called. We waited over an hour each time. I gave them the benefit of the doubt each time because of the circumstances. November 2020: Finally received a refund after 8 months. I understand the situation we are in with the pandemic. I don't care about the long call times as that was to be expected, but stop lying to everyone. Stop saying it will take 2 weeks when that just isn't true. I was going to submit a chargeback December 1, 2020 if I did not receive my refund by then. It took over 8 months, 4 calls, and a bunch of lies by CSR to receive my refund. ",Economy Class,,,,,1,no,1678,,Couple Leisure,Chicago to Barcelona via Munich,March 2020,,,Deutsche Lufthansa AG,Germany
2020-11-15,"""told that I needed to have the PLF form""",1,"✅ Trip Verified |  I checked in with a suitcase at Los Angeles International Airport to go to Athens in Greece through Munich. I was assigned a seat number and given boarding cards for the 1st flight LH0453 (LAX to MUC) as well as for the 2nd flight LH1754 (MUC to ATH). I was told my suitcase will go straight to Athens and arriving in Munich I had only to go to the gate and with the given boarding card to get the plane to Athens. The flight LH0453 arrived in Munich about 3 hours before the 2nd flight. In about 30 minutes I was in front of the gate for my 2nd flight to Athens. To my surprise, 20 minutes before the departure, the Lufthansa person stopped me and did not allow me to get to the plane. I was told that I needed to have the PLF form from the Greek authorities. At the check-in in LAX nobody told me anything neither before when a few days earlier I had called Luftansa. Instead, they had assured me beeing a US and Greek citizen I did not need anything else. This time, 20 minutes before the departure of my flight to Athens, I was not allowed to enter the plane and I had to stay in Munich until I fill the PLF form. Although they had given me boarding card in LAX, they forced me to stay in Munich airport without any assistance  and they refused to put me in a new flight the next day with the excuse that my ticket was a United Airline ticket and not Lufthansa. This is the worst experience I have come across. The Lufthansa people in Munich did everything not to give me any assistance and to ignore me. They did not want to help me finding a hotel around the airport nor another flight next day, they did not even want to give me my suitcase that was already on the plane to Athens. ",Economy Class,5,4,,,1,no,1679,A350,Business,Los Angeles to Athens via Munich,September 2020,1,,Deutsche Lufthansa AG,Germany
2020-11-17,"""cancelled my flight without any notification""",1,Not Verified |  They cancelled my flight without any notification. I was stranded and had to book a last minute flight with another airline. I called their customer service and they didn’t even apologize for the inconvenience. They said they will issue a refund in 8 weeks.,Economy Class,1,1,,,1,no,1680,,Solo Leisure,Toronto to Lagos,November 2020,1,,Deutsche Lufthansa AG,Germany
2020-11-17,"""the worst experience with an airline I've ever had""",2,"✅ Trip Verified | Companies chose different strategies for handling the corona crisis, but Lufthansa chose the worst possible one. By the end of the June the carrier cancelled more than half of the summer flights without letting the passengers know. The only option for arranging rerouting or obtaining refund was through call centers, which took hours to reach. Unbelievable. When checking in, the ground staff wanted me to pay for checked baggage, which I had already prepaid online. Hadn't I printed the receipt and had it with me at the airport to prove it, I would have lost 50€. I didn't enjoy the flight itself either, as the refreshments on board were cancelled without previous notice, only water was available. Overall the worst experience with an airline I've ever had.",Economy Class,4,2,1,,3,no,1681,A320,Solo Leisure,Frankfurt to Nice,July 2020,3,,Deutsche Lufthansa AG,Germany
2020-12-01,"""never bothered to refund until now""",2,"✅ Trip Verified |  This is the worst airline experience I have ever had. I got a ticket from Singapore to Germany for September 2020 which was postponed due to COVID which I completely understand then the airline cancels my ticket and never bothered to refund until now (December 2020). Every time I need to call their call centre and check on status and all thy respond is ""it will take another 2 weeks and you don't have to call, we will process your refund"" but it has taken forever. They never bother to notify if they do not process before the committed timeline and when I call back they say it will take another 10 days and this is endless... the call centre team is the worst, they cannot direct me to the refund team as it is internal and they cannot give answers on the timelines because it is managed by the refund team! ",Economy Class,,,,,1,no,1682,,Solo Leisure,Singapore to Cologne via Frankfurt,July 2020,,,Deutsche Lufthansa AG,Germany
2020-12-03,"""they would not give me my money back""",1,"Not Verified |  I booked my return tickets and few days after I wanted to add my luggage. I could not add it online since they do not have the possibility on their website (in my opinion not very up-to-date for an airline), so I called and did the purchase of baggage over the phone. My surprise came when on both flights (inbound and outbound) I had to pay the full airport fee for extra baggage over the check-in desk. Seems they had an error in their system and that the transactions did not go through and they did not inform me. The personnel at the airport asked me to claim for a refund on the difference between the online and the airport fees, so I did. After I explained my case, Lufthansa recognized that it was their fault but they would not give me my money back. I insisted to talk to a supervisor and I was denied to do so. I booked Lufthansa thinking that if I had any problem during Covid times I would not have to worry about claiming money, but seems that they are as any other low-cost carrier. You better fly with the real low-cost than Lufthansa, at least your flight tickets will be cheaper.",Economy Class,2,1,2,1,1,no,1683,,Solo Leisure,Barcelona to Copenhagen,November 2020,2,1,Deutsche Lufthansa AG,Germany
2020-12-06,"""would cost me €150 per person""",1,"✅ Trip Verified |  We booked a return flight with Lufthansa assuming that if something would go wrong in these Corona days it would get solved. What a mistake ! Our return flight from Crete to Brussels on the 19th November was cancelled and the proposal we received by e-mail was a flight from Athens to Brussels. When I called their customer support the first proposal was a flight on November 30 (11 days later) leaving 6:55 in the morning and arriving 20:50 in the evening. There were flights available leaving 6:55 arriving 10:50 several times a week but we could not be booked on those because we did not have the right booking class. I was asked to call again later, maybe other options would become available. The next time I called the proposal was even better: we would leave on the 29th and arrive on the 30th (a stay in a hotel was not included). I could contact customer relations if I did not like this, which I did. The only answer I got from them was that their customer services were able to handle this problem. After calling 5 or 6 times they finally arranged a flight for us: on the 1st December. At least that was what I understood because when I received the e-mail it said the 5th. When I tried to get this changed I was told that I would have to pay because I confirmed their alternative. When they were calculating the cost they ended the call so I gave up and booked a flight with another airline and got home without problems. Off course I did not want to throw away the money I spent on the Lufthansa ticket so I tried to rebook it for next year. Again a huge mistake. If the flight was booked as a return flight on their website it would cost only €8 more than my original ticket, but as a single ticket it would cost € 150 more. So changing the ticket to next year would cost me €150 per person.",Economy Class,4,5,3,,1,no,1684,,Family Leisure,Heraklion to Brussels via Athens and Münich,December 2020,4,,Deutsche Lufthansa AG,Germany
2020-12-12,"""I will never fly Lufthansa again""",2,"✅ Trip Verified |  Over $3,000 saved over 2 years for this 14 day trip to Egypt. I had planned and packed carefully knowing I’m a woman going to a conservative, patriarchal country. Doesn’t matter, Lufthansa left our luggage in Frankfurt. I didn’t think too much of it to begin with because half of the time I travel international they lose my luggage. But normally they get it to us the following day or the day after at the latest. If we didn’t have 5 multilingual, wonderfully kind guides from our tour company constantly harassing Lufthansa and the airport carriers, I don’t think we’d ever see our luggage again. At first they told us to come in 2 days later before we flew from Cairo to Aswan and they’d have it for us to take with us (since they have the same flight coming in every day). It never was put on the plane. Then they tell us it will be sent to us in Aswan. We’re there for 2-3 days so they have time to get it to us before we get on our Nile Cruise. They never tried to send it to Aswan. Now we just heard we won’t get our luggage until we go back to the Cairo airport and retrieve it in person. Why? Because they honestly don’t care. They don’t think it’s their problem that we don’t have our luggage. Reminder that we’re not just in a foreign country, but in Egypt. We have a body guard assigned to us from the Egyptian government to escort us whenever we leave our hotels. “Go buy some essentials and we’ll refund you 50% of the cost.” First off, even refunding me 100% of the cost is not enough to even begin to cover this inconvenience. There’s clothes, snacks, and other items in my luggage that I bought specifically for this trip that I’ve now bought in vain because I will never use them.  I saved up money, which is precious right now during the pandemic, to come here and enjoy myself! If my luggage was delivered to me in a timely fashion, I wouldn’t have been able to relax and enjoy myself rather than almost have a breakdown.  I’ve gone through experiences while traveling that have been less than ideal to say the least. I can honestly say this is the first time I’ve ever experienced an airline that is this incompetent. I will never fly Lufthansa again. ",Economy Class,4,4,3,1,1,no,1685,,Couple Leisure,Frankfurt to Cairo,December 2020,2,,Deutsche Lufthansa AG,Germany
2020-12-15,"""Not worth paying the money for Lufthansa Premium Economy""",3,"Not Verified |  Male is a chaotic airport which is much too small for all the traffic and passengers. Boarding around 30 minutes delayed, in small groups and by bus. First row of Premium Economy, very good leg room at bulkhead. Older, experienced female flight attendant. No Welcome Drink, no amenity kits. Pillow on the seat. After departure one round of drinks are served together with the lunch (Chicken, one bread, Mini salad, and Mini Cake) which is more or less a joke for premium economy. No more drinks, no Spirits, no Digestive. After I asked the very friendly FA brought us one Glass of Cognac from the Business Class, it felt like she was ashamed of the Lufthansa Service shortcuts. After 5 hours one cookie and another drink round, 2 hours before arrival a very small low quality dinner, a vegetable Lasagne and one small bread. The Premium Economy Seat is really uncomfortable for such a long flight. Not worth paying the money for Lufthansa Premium Economy, the most uncomfortable seat I have had in a long time.",Premium Economy,1,4,2,3,2,no,1686,A330,Couple Leisure,Male to Frankfurt,December 2020,1,4,Deutsche Lufthansa AG,Germany
2020-12-16,"""Business Experience is limited due to Corona""",5,"✅ Trip Verified |  Smooth Check In. No Food and Drinks in the Lounge due to Corona Restrictions. Document Check and Boarding at the Gate Chaotic. Plane was fully booked and only 2 Agents. No separation between Eco and Business Class. On Board no Welcome Drink. Young and friendly female flight attendant, typical frozen Lufthansa style. After Departure one round of drinks, very cheap Champagne. Dinner with separate Appetizer and Main Course. First Choice of Food not available. No proactive offer of drinks, had to ask for. 1.5 hour before Landing very good breakfast, but again we had to ask for additional coffee for the breakfast. The flight was not bad at all, but the Business Experience is limited due to Corona. Service offers have been very cut back. But Drink and Food choice have nothing to do with corona limitations.",Business Class,4,3,3,3,3,no,1687,A330,Couple Leisure,Frankfurt to Malé,November 2020,2,4,Deutsche Lufthansa AG,Germany
2020-12-18,"""I had a feeling of safety during my journey""",8,"✅ Trip Verified | Flying Frankfurt-Athens return in October 2020 during Covid-19. I booked this flight with bonus miles as regular prices were high a few days before flight. Boarding in Frankfurt was super chaotic (typically LH) and massively delayed because gate agents checked the Greek PLF form before boarding which took ages. Boarding in Athens was in groups, but passengers shared the same bus after boarding. That doesn’t make sense. Flights were fully booked, FA's checked that passengers were wearing face masks. I had a feeling of safety during my journey. During the flight LH offered a sandwich and full bar service for free, but this era will end in 2021. Overall a good experience in these extraordinary times.",Economy Class,5,5,5,,3,yes,1688,A320neo,Solo Leisure,Frankfurt to Athens,October 2020,2,,Deutsche Lufthansa AG,Germany
2020-12-19,"""needs to be 3 hours before the flight""",1,"✅ Trip Verified |  The lane for self luggage drop off stop working on the airport. My suitcase and also suitcases from other people stayed on the line. Unfortunately nobody who could help! The lady working there sent us on “check in” for people with mobility problems. Waiting more than one hour thirty with luggage tag already pasted on it. Desperate to miss my flight, went to information center when the “very polite” woman told me first that she can’t do anything with my suitcase, that in time of Christmas are new rules: person needs to be 3 hours before the flight on airport (COVID-19 doesn’t matter) and she is the person that will rebook my flight when I miss it.  And in her opinion was also ok to pass the check in lane and beg women on check in to take me in front even though more people were in my situation. Of course was my fault that I was on airport only 2 hours before, that machine stopped working and that they don’t have enough people working. I think that Lufthansa (considered being a little bit better company) should be ashamed of their costumer service on airport. Especially in a city as Munich that they have incredible number of flights. Better not find solution and make people desperate. They will rebook your flight!!",Economy Class,4,4,,,1,no,1689,,Couple Leisure,Munich to Porto,December 2020,1,,Deutsche Lufthansa AG,Germany
2020-12-20,"""allowed to board without masks""",2,✅ Trip Verified |  Terrible experience. Passengers are allowed to board without masks. Unacceptable in Covid times and on a completely full flight. Flight late (as always) because we had to wait for a single passenger unable to get there on time. No consideration for connecting passengers.,Economy Class,4,3,2,,2,no,1690,A321neo,Family Leisure,Paris to Frankfurt,December 2020,3,,Deutsche Lufthansa AG,Germany
2021-01-02,"""The flights have never gone without problems""",1,"✅ Trip Verified | Flight more than 45 minutes late. The layover in Frankfurt was already very long (more than 4 hours), and there were no amenities or services on offer for connecting passengers. This is the 8th time I have flown with Lufthansa over the past year. The flights have never gone without problems. They have lost checked bags, cancelled flights, and not one flight has left on time. Today, the flight crew was unable to get to the airplane on time, which led to a significant delay. Very unpleasant, especially after a long day of flying. Things need to change quick.",Economy Class,3,3,2,,1,no,1691,A321neo,Family Leisure,Frankfurt to Paris,January 2021,2,2,Deutsche Lufthansa AG,Germany
2021-01-03,"""baggage which I could not pay for online""",4,✅ Trip Verified |  I had extra baggage which I could not pay for online. The staff is over zealous about every item and weight check and the amount to pay is outrageous. I spent about 5hrs to check in. The trip from Canada to Nigeria at the Frankfurt to Lagos flight was very uncomfortable. The flight was full and the trip is so unbearable.,Economy Class,2,3,2,,1,no,1692,A330,Solo Leisure,Lagos to Toronto via Frankfurt,December 2020,1,,Deutsche Lufthansa AG,Germany
2021-01-08,"""they said we can’t upgrade""",1,✅ Trip Verified |  After 5 long phone calls with Lufthansa and United (who operated one part of the way) they both said they could not upgrade us and to call the other. They never said our ticket did not allow it. Then when we went to the desk before flight they said we can’t upgrade because of our ticket fare which is hilarious because we bought a round trip ticket on Lufthansa.com and on the way there we upgraded  easily. On the previous flight there were no precautions being taken. Some without masks most of the time and the flights are packed. I will never fly with Lufthansa again.,Economy Class,,,,,1,no,1693,,Couple Leisure,Frankfurt to San Francisco,January 2021,1,,Deutsche Lufthansa AG,Germany
2021-01-10,"""like to thank Lufthansa call centre staff""",9,"✅ Trip Verified |  I would like to thank Lufthansa call centre staff for their support despite many difficulties and my abysmal German. Even though I booked a flight with an unsupported connection through agents website, when my flight was cancelled due to snow, they allowed for it to be rebooked and add additional journey leg to it without charging the price of a whole new ticket. Thank you. Flight itself was also managed very well with boarding and alighting procedures managed very well and passenger behaviour well controlled. I never eat, drink or use entertainment on flights, so I didn't rate this option.",Economy Class,4,4,,,5,yes,1694,,Solo Leisure,Gdansk to Riyadh via Frankfurt,January 2021,4,,Deutsche Lufthansa AG,Germany
2021-01-25,"""The negligence Lufthansa showed is shameful and unacceptable""",2,"✅ Trip Verified | I just came to Chicago from Madrid, stopping in Frankfurt. On both flights (1113, MAD-FRA | 430, FRA-ORD) there were constant violations of Lufthansa's policies regarding covid-19. Many passengers were visibly not wearing masks for a long time (not just during the meals) or not wearing them properly and the crew did not do anything about it. There was also a family who wore masks so evidently inadequate (they looked like gaiters for the neck) that a flight attendant offered them surgical ones, but they were allowed to refuse these masks and continue on board! Lufthansa has to do much, much better if they really are committed to protecting their customers (and their employees!). I know it is difficult for the crew to control everything that goes on during a flight, but to be blunt, it is their responsibility and they failed their costumers who followed the rules (doing everything to avoid infecting and getting infected) miserably. I will spend the next days both terrified and angry and hoping to get another PCR done asap. In the current situation, with so many people dying or getting seriously sick, an airline must make sure to enforce its own rules. The negligence that Lufthansa showed on these two flights is just shameful and unacceptable.",Economy Class,2,1,,,2,no,1695,,Solo Leisure,Madrid to Chicago via Frankfurt,January 2021,4,,Deutsche Lufthansa AG,Germany
2021-01-25,"""long haul Business Class seat is way behind the curve""",8,"✅ Trip Verified | FRA to BOM in Business Class in an aging A330-300. Lufthansa has replaced their 747s on the route with the smaller A330 aircraft. Flying during the current pandemic is a mixed bag - on the one hand wearing a mask all through a long haul flight is no fun, on the other hand the airports and aircraft are virtually empty making this aspect of travel far more pleasant than in normal times. As is well known, Lufthansa's long haul Business Class seat is way behind the curve. Making up somewhat for that deficiency is Lufthansa's superb inflight service. All in all, it was a very comfortable flight.",Business Class,4,5,5,4,4,yes,1696,A330-300,Couple Leisure,Frankfurt to Mumbai,January 2021,4,3,Deutsche Lufthansa AG,Germany
2021-01-25,"""I am deeply disappointed in Lufthansa Customer Service""",2,✅ Trip Verified | We were not allowed in to the Business lounge in Cancun with our Lufthansa business ticket. I am deeply disappointed in Lufthansa Customer Service. We were travelling with Business Class tickets from Cancun to Budapest. In Cancun we could not enter the business lounge with our business ticket as Lufthansa has no contract with Cancun airport. I have sent an email to Lufthansa Customer Service about it. They answered to me that is my responsibility to check if I can enter to business lounge with my business ticket. It is not their job. I paid a lot of money and they do not care at all. No Lufthansa in the future! Compared to other airlines their business service on the airplane is poor. This is not a German attitude anymore!,Business Class,2,3,2,2,1,no,1697,,Family Leisure,Cancun to Budapest,January 2021,1,,Deutsche Lufthansa AG,Germany
