date,header,rating,content,Seat Type,Value For Money,Recommended,id,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2019-09-13,"""stood in line for at least 50 minutes""",2,"✅ Trip Verified |  Moscow to Nalchik. I flew abroad with many foreign companies, but I never saw that the registration of passengers and baggage was so slow (my granddaughter and I stood in line for at least 50 minutes, despite the fact that the line was not so long). For all the time in the queue there was not a single announcement about the beginning or end of check-in for flights, which I initially did not pay attention to, but which probably played a decisive role in what happened. Having pre-registered online, I did not manage to check in my luggage until the end of registration. When it was my turn, they suggested that I fly without baggage. As a result, my granddaughter, 14 years old, who had no luggage, flew out alone, while I reissued a ticket at the ticket office the next day (August 8), for which I paid 5520 rubles. In addition to me, other people with similar stories crowded around the ticket office and they all asked the same questions: “Why don't they announce the end of registration? Why are company employees working so slowly?” I want to ask one more question: ""Why do the tickets indicate only the time of boarding the plane, but there is no time to complete the registration?"" I believe that a decent airline would return the money to me (I filed a complaint with the company), but Aerofot refused to do this. ",Economy Class,1,no,532,1,1,1,1,,Family Leisure,Moscow to Nalchik,August 2019,1,1,Aeroflot,Russia
2019-09-17,"""Leg room was very good""",6,"Not Verified |  Barnaul to Vienna via Moscow. It was the first routing on Aeroflot for me in many years and I was keen to see if and how their product has changed over time. I had flown the Route VIE-SVO-BAX a week before as well. All sectors were operated by Boeing 737-800 aircraft and the planes seemed to be in very good condition from outside and in the cabin. Leg room was very good for economy class, the flight attendants were helpful and service was done in a professional manner. On the flight from Moscow to Vienna several passengers who were influenced by alcohol already when they boarded became a nuisance to all others. They disturbed other guests  and started to threaten their neighbours after landing in Vienna. The crew did not react to this and even sold alcohol to them. This event had a negative impact to my personal feeling of safety.",Economy Class,1,yes,533,1,1,1,,Boeing 737-800,Couple Leisure,Barnaul to Vienna via Moscow,September 2019,1,,Aeroflot,Russia
2019-09-18,"""never forget their kindness""",10,"✅ Trip Verified |  Seoul to Minsk via Moscow. I had a booking that involved two airlines and three layovers, and when I came to check in in the city of origin, it turned out I needed a visa to make the first layover. A visa I didn't have. Aeroflot (the second airline) agreed to take my luggage from the first airline so that I wouldn't need to go through passport control and pick up my luggage and then check in again to continue my journey. I will never forget their kindness. Moreover, on the second leg of my journey I had a problem with my ticket (bought through the agent, not from the airline) and the manager Andrei in Seoul check in desk went the extra mile to call the agent on my behalf and try and solve the problem, and in the end helped me to buy a new ticket all the way being calm, supportive and professional. The more I fly Aeroflot, the more I feel secure that I will always be taken care of.",Economy Class,1,yes,534,1,1,1,1,,Solo Leisure,Seoul to Minsk via Moscow,September 2019,1,,Aeroflot,Russia
2019-09-19,"""exceeded my expectations""",10,✅ Trip Verified | Washington DC to Moscow. Very pleased with this airline. In-flight food / service / entertainment was top notch and exceeded my expectations. The aircraft was also new with generous leg room. Thanks Aeroflot!,Economy Class,1,yes,535,1,1,1,1,,Business,Washington DC to Moscow,September 2019,1,,Aeroflot,Russia
2019-09-23,"""charge me for my carry on luggage""",1,"✅ Trip Verified |  Ho Chi Minh City to Verona via Moscow. I have been charged at the airport 200 euros for a 23 kg piece of luggage. I paid for extra pieces 400 euros total. Not happy about that, the awful personnel at Ho Chi Minh City airport wanted to charge me 200 euros for my carry on luggage because it was 2 centimers too big. Never again Aeroflot, change gear Saigon.",Economy Class,1,no,536,1,1,,,,Solo Leisure,Ho Chi Minh City to Verona via Moscow,September 2019,1,,Aeroflot,Russia
2019-09-28,"""stalled for 2 hours without any announcements""",2,"✅ Trip Verified | Flew St Petersburg to Moscow via New Delhi. The flight was stalled for 2 hours without any announcements. Half the cabin crew failed to give any substantial reason. After 2 hours we were told to de-board as the flight is delayed for another hour because of a passenger who failed to board and his luggage was onboard. After creating an utter chaos of 15 minutes with people standing and removing cabin bags, another announcement was made that now the flight was ready to take off. There was absolutely no reason as to what was happening. I understand there is a reasonable language barrier but for an international carrier it is unacceptable. Will never recommend Aeroflot.",Economy Class,1,no,537,1,1,1,1,,Family Leisure,St Petersburg to Moscow via New Delhi,September 2019,1,,Aeroflot,Russia
2019-10-08,"""on time, with good food and comfort""",6,"✅ Trip Verified |  New York to NurSultan return via Moscow. Review covers SVO-JFK, SU100/24Sep as this was the best of the four flights. Ground staff in all cities are surprisingly professional. Flights board well in advance of departure and airplanes, when loaded, depart. Schedules are not padded for time and flight time is accurate. Premium Economy is excellent value with comfortable seats, decent amenities, and big, filling meals. The only alcohol served is beer and wine; drinks service is followed immediately with meal. Oddly, the second meal on both transatlantic flights is served 3 hours before arrival which interrupts the chance for some hours of sleep. Announcements are continuous and interrupting; first, pre-recorded Russian/English followed by crew Russian/English announcements repeating the same message. Crews are typical, ranging from disinterested senior to pleasant, willing, smiling junior cabin staff. Services SVO-TSE-SVO on Airbus equipment with no IFE are similar with nice food, disruptive announcements and decent level of comfort. SVO is sprawling, transiting without visa is easy but you cannot linger between flights due to crowds and distance. Aeroflot was ok .... on time, with good food and comfort. The nonstop announcements and timing of meal services however are offputting and would cause me to look at other airline options.",Premium Economy,1,yes,538,1,1,1,1,Boeing 777-300,Business,New York to NurSultan via Moscow,September 2019,1,,Aeroflot,Russia
2019-10-10,"""very robust high-quality product""",10,"✅ Trip Verified |  Flight from Moscow SVO to Paris CDG, approximately 3 hours long. Hassle free boarding. Very attentive cabin crew. Clean cabin. FAs kept working with passengers throughout the flight. The seats are wide and comfortable, uncomparable with pitiful masquerading of business class by other European airlines. Full scale lunch: scallops with cucumber spaghetti and salmon with wild rice were sublime. Grand cru champagne and a variety of wines. Overall impression: very robust high-quality product from Aeroflot, exemplary for other European carriers.",Business Class,1,yes,539,1,1,1,,A320,Business,Moscow SVO to Paris CDG,October 2019,1,,Aeroflot,Russia
2019-10-18,"""Terrible service on arrival""",3,✅ Trip Verified |  Vienna to Moscow. Terrible service on arrival to their home airport of Sheremetyevo. Theyparked the aircraft at Terminal B which is on the opposite side of the airfield from the planned arrival terminal (E). Then they’ve boarded the passengers into the bus and took on 25 minutes ride around the airstrip. Overall it took 40 minutes from the moment the pilot announced that the aircraft is at the parking position till I’ve finally reached the terminal,Economy Class,1,no,540,1,1,,,A320,Business,Vienna to Moscow,October 2019,1,,Aeroflot,Russia
2019-10-19,"""not allow me to select seats""",1,"✅ Trip Verified |  Moscow to Los Angeles. The airline did not allow me to select seats for my upcoming flight, but offers an option to reserve 24 hours in advance. I was flying with a family member who was able to select their seat without a problem. When it was my turn to do the same (we did it at the same time from the same computer) the system would not allow me to do it. After checking the info we decided to call their customer service. The associate  did not offer help. After admitting that all of our info is entered correctly, they told us that we need to use a different version of their software.  No resolution was offered, myself and my family member flew in different ends of the plane. ",Economy Class,1,no,541,,,,,,Family Leisure,Moscow to Los Angeles,October 2019,,,Aeroflot,Russia
2019-10-21,"""staff were relatively unfriendly to me""",2,"✅ Trip Verified |  London to Seoul via Moscow. I was delayed due to the cyclone hitting South Korea at the time of the flight. However, the service and unfriendliness of the staff have left a bitter taste. We arrived at about 19:30. There was very little information provided. They were arranging a hotel to stay for the night, but could not announce that until 22:00. They then took the delayed passengers upstairs and left us there for a further hour with no information. They then collected us, but we then wait another hour until the coach finally came to take us to the hotel. Once at the hotel, they let us in, in small groups. We then had to be paired with strangers in one room, but that took forever. We finally made it into a hotel room at 02:00 with the flight scheduled for 05:55. They were arranging collection at 04:00, so with only 2 hours to rest, it was a terrible experience. The staff were apathetic toward all the passengers affected. They did not seem to care and just left us all confused and without information. The flights themselves were okay, but the staff were relatively unfriendly to me. I would not recommend Aeroflot. There are better long-haul carriers for a little extra money. Do yourself a favour and spend that little bit more for better comfort and service.",Economy Class,1,no,542,1,1,1,1,,Solo Leisure,London to Seoul via Moscow,October 2019,1,,Aeroflot,Russia
2019-10-23,"""Aeroflot improved a lot""",10,"✅ Trip Verified |  I was flying from Prague to Cairo via Moscow, the staff are professional and nice, good value for money, food was nice , cabin was clean, Aeroflot improved a lot.",Economy Class,1,yes,543,1,1,1,,A320,Solo Leisure,Prague to Cairo via Moscow,June 2019,1,,Aeroflot,Russia
2019-10-24,"""adequate snack was provided""",7,✅ Trip Verified | Warsaw to Moscow with Aeroflot. There were no problems at check in which was prompt and without problems. We were late taking off and landing and given slow immigration control and luggage delivery in Moscow I only just managed to catch the last Aeroexpress service to the city centre. Cabin crew spoke adequate English and announcements were in Russian and English. An adequate snack was provided. As expected there was no inflight entertainment.,Economy Class,1,yes,544,1,1,1,,Boeing 737-800,Solo Leisure,Warsaw to Moscow,August 2019,1,,Aeroflot,Russia
2019-11-27,"""they are a pure disaster""",2,"✅ Trip Verified | Aeroflot has two faces. When things run smoothly, they are okay, but when you have a problem with them, they are a pure disaster. I flew with my family from Asia to Sweden, via Moscow. Even though we had more than an hour of waiting in Moscow none of our luggage arrived with us in Sweden. We reported it. Aeroflot was extremely unclear about where and when the luggage would come, and they were unable to locate it, until it, different days, arrived in Sweden. It then turned out that one of our hard Samsonite suitcases had a hole in it. It was too big to be acceptable and I therefore made a claim to Aeroflot, in accordance with their procedure. They answered me that I should send original documentation to Moscow. I did so, but was careful enough to make copies of everything. A couple of days later they just closed my claim, without any further explanations. After that I have contacted them a large number of times, making new claims referring to the original one and so forth. When they noticed that I did not give up, they tried a new strategy – to not answer. After months of waiting, I contacted them again, and actually got an answer: that they had increased their own handling time, according to the Russian law (they said), with another 30 days. Then it was silent again. Next time I contacted them they told me to make a new claim, since the first one was not treated! When I said I did not want to they referred to the Swedish Aeroflot office, which in turn told me to send the claim to them. But when the Swedish office answered to my claim it was with the information that they would not handle the case. Indeed, I have to communicate with the Moscow office, they told me. Aeroflot clearly have no intention whatsoever to give me any compensation. If you think that your suitcases and luggage is not so much to care for, you could buy a ticket with Aeroflot, but if you have any luggage that has a value you should think more than once - and then use another air flight company.",Economy Class,1,no,545,1,1,1,1,,Family Leisure,Hanoi to Stockholm via Moscow,July 2019,1,1,Aeroflot,Russia
2019-12-09,"""I strongly recommend Aeroflot""",10,"✅ Trip Verified |  Paris to Phuket via Moscow, economy class, Dec 4th 2019. Frequent Flyer with Aeroflot for nearly 3 years now, all I can say is that I'm fully satisfied with them. Swift priority check-in and security check in Paris via dedicated lanes for Frequent Flyers. Lounge access. Fly Attendants very welcoming, helpful and genuine. Space + seat (front row) and economy seat with good width (18') and pitch (32') - Aeroflot is one of the very few Airlines to still give 18 inches width (most nowadays give 17"" or less). Moscow Airport is quite good, the various lounges for Frequent Flyers / business passengers are really excellent. Arrived on time and relaxed to Phuket. Had only once in 3 years a delayed luggage (was delivered 48 hours latter to my door in Paris, free of charge to me). Overall an excellent Airline and I strongly recommend Aeroflot.",Economy Class,1,yes,546,1,1,1,1,Boeing 777,Solo Leisure,Paris to Phuket via Moscow,December 2019,1,,Aeroflot,Russia
2019-12-14,"""very polite and helpful""",9,"✅ Trip Verified |  Warsaw to Moscow return. Standard in economy class is better than in LH, or LOT. We got a tasty sandwich, apple, and choco wafel. For drink, selection of juices, tea & coffee were served, in Moscow free newspapers and magazines. The aircraft was extremely clean. Flight attendants were very polite and helpful and very well organized however, the aircraft was near full. Ground service in Moscow is organized better than in e.g. CDG, or Lyon. In all airports you have to wait in the lines for passport control, it usually takes about 20 - 30 minutes, but in WAW was 20 also. From the airport is a very comfortable train to the center.",Economy Class,1,yes,547,1,1,1,,A320,Solo Leisure,Warsaw to Moscow ,December 2019,1,,Aeroflot,Russia
2019-12-25,"""cancel my booking with a refund""",1,"✅ Trip Verified |  Amsterdam to Hong Kong via Moscow. 13 days before my departure date, I got a message that my flight was canceled and an alternative flight was offered to me with a departure date which was 1 day earlier than my original flight. Although it was very inconvenient, I agreed on taking the alternative flight. Then 5 days before my flight, I got the message that my alternative flight was full and there was no other option then to cancel my booking with a refund. I was therefore forced to find an alternative flight myself within 5 days.  I did manage to find an alternative flight but it cost me way much more than what I originally booked.",Economy Class,1,no,548,,,,,,Solo Leisure,Amsterdam to Hong Kong via Moscow,December 2019,,,Aeroflot,Russia
2020-01-05,"""not allowed to change seats""",1,"✅ Trip Verified |  Ho Chi Minh to Amsterdam via Moscow. We paid 100 euro more to select seats, with this I hoped that I would be able to book the extra leg space, I would not even mind to pay again a bit extra, this was not possible, we called with the airline and asked if they could book them for us. This was not possible, we should do this at the airport 24 hours before check in, we went to the airport to arrange this, this was not possible, we should do this in Moskou. There we had 1.5 hour transfer time. Next day we checked in and we will fix the extra leg space in Moskou, when we arrived in Moskou we had to wait in a line, because of a delay we had 45 minutes transfer time. At the transfer desk we tried to get the extra legspace.  During the flight there were many rows with the extra legspace free. I was not allowed to change seats. For the way back we managed it differently, we went again 24 hours before to the airport... no aeroflot desk.. For this flight back we managed it. With good mood at the gate the new hell starts .. 1 hour delay because of cleaning the plane and we had again 1.5 hours to transfer - arrived Moscow 35 mins late. hour long flight in stress because of the staff who can only say you go to transfer desk.",Economy Class,1,no,549,1,1,,,,Couple Leisure,Ho Chi Minh to Amsterdam via Moscow,January 2020,1,,Aeroflot,Russia
2020-01-07,"""smiling and attentive cabin crew""",6,"✅ Trip Verified | Moscow to Helsinki with Aeroflot. Relatively good flight: waiting for check-in took ~15min, then it was very fast. Flight on time, relatively comfortable seats, legroom decent, smiling and attentive cabin crew. Negative point: the snack served on board was a sandwich with beef, with no other alternatives - airlines should make an effort to at least offer two options (meat / non meat).",Economy Class,1,yes,550,1,1,1,,,Solo Leisure,Moscow to Helsinki,January 2020,1,,Aeroflot,Russia
2020-01-07,"""suitcase was also broken""",2,"✅ Trip Verified |  London to Hong Kong via Moscow. Experience on board the plane was fine I was actually pleased with this. But upon arriving to my destination I was told 1 of my suitcases had not arrived and I will receive it the next day, then when my first case arrived one of the bottom wheels had been smashed off.! The next day when my other suitcase had arrived and been delivered to my home address this suitcase was also broken.",Economy Class,1,no,551,1,1,1,1,,Solo Leisure,London to Hong Kong via Moscow,January 2020,1,,Aeroflot,Russia
2020-01-08,"""I tried to change the meal""",1,✅ Trip Verified |  Tel Aviv to Moscow. I ordered diabetic meal which was just not edible for me. when I tried to change the meal for the flight back they said its not possible because its 24 hours before the flight. I don't think 24 hours notification is unreasonable for changes about food. ,Economy Class,1,no,552,1,1,1,1,,Solo Leisure,Tel Aviv to Moscow,January 2020,1,1,Aeroflot,Russia
2020-01-20,"""Not a single goodwill action""",2,"✅ Trip Verified |  Irkutsk to Moscow on SU1443. They re-scheduled a flight 3h30 later than it was supposed to be. Aeroflot tends to forget that people pay to get on a certain schedule, to arrive at a certain time. In my case, I had further connections to take and I reached the gate on time. Delays happen to every companies. However, Aeroflot did not offer to change the booking as such a delay may cause me to miss connections, and with an expiring visa, being trapped din Russia is the last thing I hope at the end of my holiday. No refreshments at the airport provided by Aeroflot, no information about the updated check-in time.  Not a single goodwill action. I won't travel by Aeroflot anymore. ",Economy Class,1,no,553,1,1,1,,Boeing 737 800,Solo Leisure,Irkutsk to Moscow svo,January 2020,1,,Aeroflot,Russia
2020-01-29,"""bag being 3cm too large""",2,"✅ Trip Verified |  Athens to Moscow. Rude customer service to me, and for my bag being 3cm too large, they made me check my bag and pay 100€. ",Economy Class,1,no,554,1,1,1,,,Solo Leisure,Athens to Moscow,January 2020,1,,Aeroflot,Russia
2020-02-06,"""laptop backpack was too bulky""",1,"✅ Trip Verified |  Amsterdam to Hanoi via Moscow. The airline staff weighed my suitcase and backpack and threatened to not be allowed to board for the reason that my laptop backpack was too bulky and my hand suitcase was 1kg more than the allowance, they said that the flight was full. I told him I checked in from Amsterdam and all my hand luggage was fine, what can I do now, can I pay for this. He literally shouted ""You have 3 minutes to throw away your stuff now or you stay in Moscow tonight!"".  I had to throw away some of my clothes, bag of cosmetics,  book, notebook, bag of socks from my hand luggage and backpack.  Then they finally let me pass, I went on to the plane and waited until everybody has boarded to see the whole plane was at least 20% empty seated? Their staff cannot treat its client this.",Economy Class,1,no,555,1,1,1,1,,Solo Leisure,Amsterdam to Hanoi via Moscow,February 2020,1,,Aeroflot,Russia
2020-02-07,"""gave me value for money""",7,"✅ Trip Verified |  New York to Delhi via Moscow. The major reason behind traveling in Aeroflot is cheaper fare for the last minute booking. Although the service quality was not very good it gave me value for money. The check in process was smooth and departing terminal was quite empty. Check in agent was courteous. Cabin crews were helpful but language was the bar.  The food quality was not so good. Particularly for the SVO-DEL flight. Not only the quality, but also quantity was very low.  The inlfight entertainment was not good for non-Russian passengers. lthough they provides Wifi connectivity, but no free data. Also, data was costly. It would be good to have a small amount (may be 20 MB) of free data.",Economy Class,1,yes,556,1,1,1,1,Boeing 777  / A330,Solo Leisure,New York to Delhi via Moscow,November 2019,1,1,Aeroflot,Russia
2020-02-11,"""so unfriendly to me""",1,"✅ Trip Verified |  Phuket to Oslo via Moscow. The crew on board were so unfriendly to me, and the ground crew were worse. I have never had such a negative experience with any airline. They were not lifting a finger to help me, even when the flight was delayed and security process on transit was so slow that we missed our flight. They had no procedure of how to take care of passengers that missed their connection flight, and we were stuck at Moscow airport with two toddlers. My advise is simply to stay away.",Economy Class,1,no,557,1,1,1,,,Family Leisure,Phuket to Oslo via Moscow,January 2020,1,,Aeroflot,Russia
2020-03-02,"""cannot thank you enough""",10,"✅ Trip Verified |  London to Dubai via Moscow. I would like to take this opportunity to thank you for the service provided from staff when buying our ticket at Heathrow Terminal 4. The service is second to none. When we got to Dubai was brilliant as per your advice, we are welcomed from the immigration and no trouble at all. We cannot thank you enough and staff at Heathrow are an assets to Aeroflot. Definitely will visit Moscow next time with your company!",Economy Class,1,yes,558,1,1,1,1,,Family Leisure,London to Dubai via Moscow,February 2020,1,,Aeroflot,Russia
2020-03-04,"""Cabin crews pleasant and working hard""",9,"✅ Trip Verified | Ljubljana to Moscow. Both flights on time. Cabin nice and fresh, seating much better than average in economy. To my surprise, Aeroflot introduced hot meals also for flights of less than 3 hours. Menu card for lunch with 2 options and in return for breakfast with 3, meals nice and tasty. Cabin crews pleasant and working hard. Overall, great flights. The only problem is that they do not send relevant information to passengers, e.g. 24 hours before departure the departure terminal in the mail from Aeroflot was F, which was wrong, the departure terminal was actually D, a very different one far away. Still, when it comes to economy product Aeroflot and Turkish stand out from the rest in Europe.",Economy Class,1,yes,559,1,1,1,,A320,Solo Leisure,Ljubljana to Moscow ,March 2020,1,,Aeroflot,Russia
2020-03-06,"""recommend them highly""",9,"✅ Trip Verified |  Bucharest to Moscow. My first time ever with Aeroflot and thoroughly enjoyed it. I can honestly say some of the best cabin service I have received anywhere. Cabin staff were friendly and warm and accommodated all requests and did everything with confidence and style. All were also immaculately attired and turned out. For a three hour flight, not overly long, they got in three services, a food run, then tea and coffee and duty free and made it look easy. I also loved the Sukhoi Superjet (SSJ100) despite all the stories about it. I chose to fly it deliberately, as I wanted to see for myself what it was like. Great little regional commuter. I found it very comfortable inside with ample leg room and a rear toilet that was huge - larger than on some big wide bodies. Plane was also very clean inside. No IFE but to be expected on short haul regional commutes and didn't phase me and didn't expect any. So my overall experience with Aeroflot from Bucharest to Moscow return, was outstanding and enjoyable and I can't think of anything to mark down. I will be flying with them again and will try a longer haul on a different aircraft to see how it compares. Based on two flights though, I would recommend them highly.",Economy Class,1,yes,560,1,1,1,,Sukhoi Superjet - SSJ100,Solo Leisure,Bucharest to Moscow,December 2019,1,,Aeroflot,Russia
2020-03-08,"""Fantastic customer services""",10,"✅ Trip Verified |  Lyon to Moscow via Delhi. Fantastic customer services. I had a cancelled flight with another operator so missed my long haul, called the free helpline and the service was excellent and every easily resolved. I have flown a few times with Aeroflot and have always been very surprised at how good and easy the customer services are. Thankyou",Economy Class,1,yes,561,1,1,1,1,,Solo Leisure,Lyon to Moscow via Delhi,February 2020,1,,Aeroflot,Russia
2020-03-19,"""not very welcoming to me""",2,"✅ Trip Verified |  Athens to Moscow. A320 economy seats of a new type, very thin, hard. Sitting on these is not convenient. The choice of food was not great. Stewardesses were not very welcoming to me.",Economy Class,1,no,562,1,1,1,,A320,Solo Leisure,Athens to Moscow,March 2020,1,,Aeroflot,Russia
2020-03-19,"""Stewardesses are good""",2,"✅ Trip Verified |  Hong Kong to Moscow. Business class was very outdated, the seats are old.  Narrow seats, sometimes not fully disclosed. The food menu and quality is average. Stewardesses are good.",Business Class,1,no,563,1,1,1,1,Boeing 777,Solo Leisure,Hong Kong to Moscow,November 2019,1,,Aeroflot,Russia
2020-03-20,"""will never fly with them again""",2,✅ Trip Verified | New York to Tel Aviv via Moscow. I paid $150 for upgrading from the Economy to premium economy. The flight was full and there was no place in premium economy so they gave me a regular seat in Economy. I contacted the flight attendant to refund the money I paid for the upgrade and she referred me to a customer service I called customer service twice and mail them about what happened and they obviously ignored and said they don’t know what I am talking about. I have been waiting a year for a refund! I will never fly with them again!,Economy Class,1,no,564,1,1,,1,,Solo Leisure,New York to Tel Aviv via Moscow,April 2019,1,1,Aeroflot,Russia
2020-03-24,"""They have a bad pillow""",2,✅ Trip Verified |  Moscow to St Petersburgh. A new A350 plane with business class suites. They have a bad pillow which I do not find comfortable and a a bad blanket. ,Business Class,1,no,565,1,1,1,1,A350-900,Solo Leisure,Moscow to St Petersburgh,March 2020,1,,Aeroflot,Russia
2020-04-04,"""I really liked the service""",8,✅ Trip Verified |  Moscow to Hanoi. I really liked the service. Clean cabin. Nice and comfortable seats. Very punctual. The entertainment had movies and sitcoms in several languages. They offer pillows and blankets. A complimentary amenity kit is offered as well. I liked the menu which was handed out pre flight and the food options. Enjoyed it.,Economy Class,1,yes,566,1,1,1,1,Boeing 777-300ER,Solo Leisure,Moscow to Hanoi,September 2019,1,1,Aeroflot,Russia
2020-06-03,"""offer me to use a voucher""",1,Not Verified |  Purchased full fare economy refundable ticket and upgraded to business class using my SU Bonus miles. Flight was cancelled by Aeroflot. To date unable to get my refund despite numerous calls to Aeroflot call center. All they are trying to do is offer me to use a voucher despite my ticket fare being subject to a full refund. No timeframe given as to when the refund will be processed. In addition my upgrade miles are also not processed and returned to my account yet. Aeroflot has strict rules when you are buying and paying but they seem not liable to follow any binding rules with regards to refunds.,Business Class,1,no,567,,,,,,Business,Moscow to Bangkok,April 2020,,,Aeroflot,Russia
2020-06-23,"""Flight was officially canceled""",1,"✅ Trip Verified |  Vilnius to Tokyo via Moscow in January 2020 was a nightmare because my luggage was damaged and I spent about a month contacting them for compensation and I've got none. Nonetheless, customer support at Moscow airport doesn't care. While people were rushing and had urgent questions, all 3 women at the counter just put a ""break 15min"" sign and left. I had a ticket back to Lithuania on June 6th from Tokyo, through Moscow. I knew that the flight will be canceled because Lithuania embassy information was 100% sure that borders will be closed for traveling from Moscow until July 1st. However, when I called airline, they said that it's not true, and they are not sure about that, I still canceled my flight, because I always buy flights with cancelation option. (Flight was officially canceled just a couple days before the departure). Their policy says that return takes around 10 working days. Its been a month and all they say is Wait. Even customer support on the phone is poorly mannered. I understand that this epidemic time is very bad for airlines, but it is not a customer problem. ",Economy Class,1,no,568,1,1,1,1,,Solo Leisure,Vilnius to Tokyo via Moscow,January 2020,1,,Aeroflot,Russia
2020-08-06,"""wait 3 years for a refund""",1,"✅ Trip Verified |  Having had our flights cancelled due to covid, we were advised we could have a full refund. Several emails and calls to call centre confirmed the refund would be processed. Initially we would have the refund in 5-10 days, then 30 days then they could no longer give a time frame but rest assured our booking was in a special queue to be refunded. Flash forward to today, received an email stating we were getting a voucher. That’s it. Contacted call centre again who are now saying we can rebook or wait 3 years for a refund. Appalling customer service throughout this whole situation, €1000 down the drain as will not be flying anywhere during the voucher validity. I don’t see how you can confirm a refund is being processed then turn around and say it’s no longer an option. Shameful company, would not deal with them again in future even if it was my only option.",Economy Class,1,no,569,,,,,,Couple Leisure,Hanoi to Dublin via Moscow,April 2020,,,Aeroflot,Russia
2020-08-10,"""refunded fully the ticket costs""",10,✅ Trip Verified |  Aeroflot refunded fully the ticket costs by clicking only only button. The process was easy and fast. My flight was not cancelled it’s just due to the new quarantine rules in the country of arrival I had to cancel the ticket. I was surprised and please to see how easy and fast the refund process is. Other airlines offer vouchers or refund only 30% of the ticket price whereas Aeroflot did it  on their website and refunded the full fare paid. I am very pleased with the service and would be happy to book again.,Economy Class,1,yes,570,,,,,,Family Leisure,Moscow to London,August 2020,,,Aeroflot,Russia
2020-08-19,"""keep saying my refund will be processed""",1,"✅ Trip Verified |  My flight from Madrid to Bangkok got cancelled due to COVID-19 pandemic, I been calling and emailing many times for 5 months, initially, they said it would take up to 10 days to process my refund, then they said they had so many cancellations and have to process each of them manually so I could take up to 2 month, called again after 2 month, they keep saying my refund will be processed buy they can't tell when. I will end up spending more money and time trying to solve this than the money spent on my ticket. They do not provide any solution, neither seem to care, they do not answer my emails. They are ghosting people trying to get them tired of calling emailing, claiming for their money, so they don't have to refund the money, offering vouchers. ",Economy Class,1,no,571,,,,,,Solo Leisure,Madrid to Bangkok via Moscow,April 2020,,,Aeroflot,Russia
2020-08-22,"""let registration for flight""",1,"✅ Trip Verified |  On 8th August, 2020 we sent 8 seafarers via Aeroflot by flight SU2578 to London Heathrow where crew should had been departed the same day to the USA. All seafarers hold guarantee letters from agent in the USA, from Company, issued tickets to the USA and valid c1d USA visas. But check-in and registration was refused by Aeroflot at check-in desk and their representative at Sheremetevo Airport showed low competency while refusing registration. Aeroflot representative denied accept immigration exemption of UK government for transit of seafarers with valid C1D visas, refused talking to Company representative and was rude. On hot line of Aeroflot we were told that it is unacceptable that their representative behaved like this. Because of incompetence of Aeroflot employee we lost lot of time and nerves. All was solved once this employee finished his working day and more informed and professional representative let registration for flight for our seafarers. ",Economy Class,1,no,572,,,,,,Business,Moscow to London,August 2020,1,,Aeroflot,Russia
2020-08-27,"""the soft product is amazing""",9,"✅ Trip Verified |  London to Moscow on Aeroflot B773. I always wanted to try out their Comfort Class, and had an opportunity this time. I must say that the soft product is amazing. Excellent business class quality meals (must say, even better than in business class), highly professional, efficient and super friendly crew, good ground experience in London (many Aeroflot representatives at Heathrow, guiding and informing passengers at check in and near boarding). My big complaint though was the shell seat, which was hard to sit on, had really poor recline, and it’s footrest was quite useless. Otherwise, i loved the product and found it much more worthy in value than Aeroflot’s average European business class.",Premium Economy,1,yes,573,1,1,1,1,Boeing 777-300ER,Solo Leisure,London to Moscow,August 2020,1,,Aeroflot,Russia
2020-10-23,"""not refunding cancelled tickets""",1,"✅ Trip Verified |  Aeroflot is not refunding cancelled tickets due to Corona. I booked many flights in the past months, all were refunded in a couple of months. Aeroflot refuses to do that, I am so disappointed.",Economy Class,1,no,574,,,,,,Solo Leisure,Hamburg to St. Petersburg,April 2020,,,Aeroflot,Russia
2020-10-31,"""above and beyond any competition from other European carriers""",10,"✅ Trip Verified | London to Moscow on brand new A350-900. I must say I’ve experienced one of the best business class hard products in the world. Amazing suits with doors, featuring a huge and easy to navigate IFE screen with lots of movies and music, super comfortable lie-flat seat, lots of storage space, and great touches, such as a personal wardrobe, and a locker with a mirror. Staff were amazing, food was good (although I think Aeroflot still has a room for improvement here, especially if it wants to become a 5 star airline), and ground service was quick and efficient. All in all, Aeroflot’s A350 is definitely above and beyond any competition from other European carriers.",Business Class,1,yes,575,1,1,1,1,A350-900,Solo Leisure,London to Moscow,October 2020,1,,Aeroflot,Russia
